id,label
324,"315,160,40"
325,"406,131,40"
326,"364,28,3"
327,"431,135,40"
328,"43,24,23"
329,"380,0,216"
330,"43,24,23"
331,"129,128,40"
332,"212,211,0"
333,"123,111,3"
334,"366,271,0"
335,"204,3,13"
336,"43,24,23"
337,"447,34,3"
338,"301,3,21"
339,"148,147,3"
340,"221,220,10"
341,"156,147,3"
342,"129,128,40"
343,"6,5,3"
344,"241,131,40"
345,"402,145,40"
346,"460,296,169"
347,"221,220,10"
348,3
349,"300,296,169"
350,"69,11,10"
351,"231,23,26"
352,"411,296,169"
353,"493,145,40"
354,"204,13,3"
355,"402,145,40"
356,"39,23,38"
357,"258,31,23"
358,"291,271,0"
359,"448,64,10"
360,"193,131,40"
361,"402,145,40"
362,"301,3,21"
363,"241,131,40"
364,"508,169,426"
365,"291,271,0"
366,"446,0,218"
367,"458,277,0"
368,"317,74,23"
369,"431,135,40"
370,"435,4,3"
371,"43,24,23"
372,"118,23,74"
373,"241,131,40"
374,"206,8,0"
375,"402,145,40"
376,"323,169,199"
377,"81,30,3"
378,"224,41,40"
379,"96,31,23"
380,"219,3,30"
381,"343,199,169"
382,"427,426,169"
383,"312,426,169"
384,"320,17,3"
385,"326,105,23"
386,"25,24,23"
387,"165,74,23"
388,"212,211,0"
389,"99,3,53"
390,"25,24,23"
391,"241,131,40"
392,"354,216,0"
393,"80,64,10"
394,"418,265,0"
395,"182,21,3"
396,"309,38,23"
397,"21,3"
398,"337,169"
399,"170,169"
400,"45,44,10"
401,"259,199,169"
402,"148,3,147"
403,"291,271,0"
404,"467,3,53"
405,"235,8,0"
406,"127,21,3"
407,"406,131,40"
408,"187,3,21"
409,"68,3,53"
410,"21,3"
411,"16,15,3"
412,"49,24,23"
413,"259,199,169"
414,"206,8,0"
415,"406,131,40"
416,"89,26,23"
417,"220,10"
418,"478,145,40"
419,"88,23,38"
420,"290,31,23"
421,"220,10"
422,"370,0,216"
423,"303,23,74"
424,"346,313,0"
425,"363,271,0"
426,"333,296,169"
427,"181,145,40"
428,"25,24,23"
429,"199,169"
430,"129,128,40"
431,"350,26,23"
432,"72,10,44"
433,"402,145,40"
434,"234,10,60"
435,"119,111,3"
436,"521,208,0"
437,"220,10"
438,"130,128,40"
439,"339,337,169"
440,"300,296,169"
441,"418,265,0"
442,"16,15,3"
443,"417,169,296"
444,"370,0,216"
445,"435,4,3"
446,"349,265,0"
447,"498,0,288"
448,"93,64,10"
449,"129,128,40"
450,"429,271,0"
451,"354,216,0"
452,"526,296,169"
453,"302,160,40"
454,"303,74,23"
455,"281,199,169"
456,"193,131,40"
457,"80,64,10"
458,"148,147,3"
459,"215,40,41"
460,"456,271,0"
461,"170,169"
462,"71,23,24"
463,"184,40"
464,"349,265,0"
465,"355,271,0"
466,"350,26,23"
467,"402,145,40"
468,"45,44,10"
469,"187,21,3"
470,"193,131,40"
471,"291,271,0"
472,"93,64,10"
473,"279,249,0"
474,"350,26,23"
475,"376,265,0"
476,"446,0,218"
477,"259,199,169"
478,"141,135,40"
479,"323,199,169"
480,"107,23,38"
481,"45,44,10"
482,"406,131,40"
483,"346,313,0"
484,"127,21,3"
485,"458,0,277"
486,"80,64,10"
487,"212,211,0"
488,"165,23,74"
489,"315,160,40"
490,"80,64,10"
491,"73,44,10"
492,"93,64,10"
493,"376,265,0"
494,"164,21,3"
495,"214,213,0"
496,"141,135,40"
497,"25,24,23"
498,"206,8,0"
499,"493,145,40"
500,"281,199,169"
501,"36,35,3"
502,"49,23,24"
503,"80,64,10"
504,"18,17,3"
505,"241,131,40"
506,"93,64,10"
507,"431,135,40"
508,"301,21,3"
509,"287,53,3"
510,"93,64,10"
511,"186,128,40"
512,"456,271,0"
513,"61,60,10"
514,"435,3,4"
515,"186,128,40"
516,"187,3,21"
517,"323,169,199"
518,"199,169"
519,"16,15,3"
520,"418,265,0"
521,"458,277,0"
522,"402,145,40"
523,"406,131,40"
524,"32,23,31"
525,"231,26,23"
526,"118,74,23"
527,"134,131,40"
528,"300,296,169"
529,"82,23,38"
530,"239,60,10"
531,"25,24,23"
532,"45,44,10"
533,"279,249,0"
534,"274,337,169"
535,"308,8,0"
536,"148,147,3"
537,"206,8,0"
538,"401,13,3"
539,"182,3,21"
540,"418,265,0"
541,"461,64,10"
542,"88,23,38"
543,"70,3,4"
544,"119,111,3"
545,"175,128,40"
546,"80,64,10"
547,"141,135,40"
548,"16,15,3"
549,"239,60,10"
550,"138,135,40"
551,"369,208,0"
552,"287,53,3"
553,"220,10"
554,"205,11,10"
555,"96,23,31"
556,"43,24,23"
557,"39,23,38"
558,"93,64,10"
559,"129,128,40"
560,"220,10"
561,"349,265,0"
562,"25,24,23"
563,"410,8,0"
564,"267,111,3"
565,"323,169,199"
566,"346,313,0"
567,"370,0,216"
568,"118,23,74"
569,"80,64,10"
570,"239,60,10"
571,"175,128,40"
572,"204,13,3"
573,"93,64,10"
574,"489,10,60"
575,"102,21,3"
576,"93,64,10"
577,"197,60,10"
578,"148,3,147"
579,"45,44,10"
580,"309,23,38"
581,"305,21,3"
582,"214,213,0"
583,"474,3,111"
584,"170,169"
585,"346,313,0"
586,"220,10"
587,"203,147,3"
588,"290,23,31"
589,"301,21,3"
590,"231,26,23"
591,"489,10,60"
592,"241,131,40"
593,"95,54,10"
594,"220,10"
595,"374,199,169"
596,"63,23,38"
597,"206,8,0"
598,"284,111,3"
599,"137,23,38"
600,"118,23,74"
601,"162,40"
602,"228,5,3"
603,"418,265,0"
604,"435,4,3"
605,"291,271,0"
606,"302,160,40"
607,"35,3"
608,"366,271,0"
609,"345,23,24"
610,"43,24,23"
611,"231,26,23"
612,"418,265,0"
613,"301,21,3"
614,"129,128,40"
615,"348,255,0"
616,"402,145,40"
617,"290,31,23"
618,"49,23,24"
619,"431,135,40"
620,"350,26,23"
621,"346,313,0"
622,"108,21,3"
623,"143,3,34"
624,"367,100,40"
625,"346,313,0"
626,"259,199,169"
627,"414,10,60"
628,"402,145,40"
629,"435,4,3"
630,"328,31,23"
631,"206,8,0"
632,"241,131,40"
633,"414,10,60"
634,"360,271,0"
635,"350,26,23"
636,"236,135,40"
637,"187,21,3"
638,"315,160,40"
639,"456,271,0"
640,"404,111,3"
641,"206,8,0"
642,"236,135,40"
643,"241,131,40"
644,"164,21,3"
645,"289,288,0"
646,"154,21,3"
647,"258,31,23"
648,"19,4,3"
649,"260,170,169"
650,"493,145,40"
651,"62,24,23"
652,"290,23,31"
653,"160,40"
654,"418,265,0"
655,"241,131,40"
656,3
657,"206,8,0"
658,"133,5,3"
659,"204,13,3"
660,"406,131,40"
661,"405,8,0"
662,"340,265,0"
663,"43,24,23"
664,"419,11,10"
665,"43,24,23"
666,"80,64,10"
667,"96,31,23"
668,"308,8,0"
669,"457,0,218"
670,"49,23,24"
671,"45,44,10"
672,"220,10"
673,"223,199,169"
674,"241,40,131"
675,"225,3,120"
676,"448,64,10"
677,"523,3,53"
678,"182,21,3"
679,"220,10"
680,"457,0,218"
681,"134,131,40"
682,"448,64,10"
683,"303,23,74"
684,"231,26,23"
685,"187,3,21"
686,"402,145,40"
687,"356,199,169"
688,"251,199,169"
689,"220,10"
690,"523,3,53"
691,"408,128,40"
692,"523,3,53"
693,"93,64,10"
694,"206,8,0"
695,"418,265,0"
696,"71,24,23"
697,"16,15,3"
698,"217,120,3"
699,"241,131,40"
700,"320,17,3"
701,"80,64,10"
702,"94,23,38"
703,"241,131,40"
704,"63,38,23"
705,"138,135,40"
706,"241,131,40"
707,"224,41,40"
708,"327,8,0"
709,"49,24,23"
710,"58,17,3"
711,"283,23,74"
712,"16,15,3"
713,"212,211,0"
714,"309,23,38"
715,"49,24,23"
716,"156,147,3"
717,"435,4,3"
718,"42,41,40"
719,"92,10,60"
720,"523,3,53"
721,"12,11,10"
722,"124,21,3"
723,"523,3,53"
724,"228,5,3"
725,"43,24,23"
726,"287,53,3"
727,"291,271,0"
728,"323,199,169"
729,"224,41,40"
730,"251,199,169"
731,"274,337,169"
732,"52,51,3"
733,"45,44,10"
734,"259,199,169"
735,"223,199,169"
736,"93,64,10"
737,"259,199,169"
738,"509,0,218"
739,"514,8,0"
740,"291,271,0"
741,"456,271,0"
742,"474,111,3"
743,"402,145,40"
744,"402,145,40"
745,"388,111,3"
746,"430,53,3"
747,"328,31,23"
748,"182,3,21"
749,"45,44,10"
750,"42,41,40"
751,"43,24,23"
752,"182,21,3"
753,"459,170,169"
754,"274,169,337"
755,"323,169,199"
756,"402,145,40"
757,"250,135,40"
758,"16,15,3"
759,"274,337,169"
760,"274,169,337"
761,"218,0"
762,"239,60,10"
763,"182,3,21"
764,"182,3,21"
765,"285,8,0"
766,"273,265,0"
767,"251,199,169"
768,"349,265,0"
769,"323,199,169"
770,"472,111,3"
771,"80,64,10"
772,"16,15,3"
773,"52,51,3"
774,"259,199,169"
775,"325,3,53"
776,"182,3,21"
777,"182,21,3"
778,"19,4,3"
779,"437,145,40"
780,"93,64,10"
781,"323,199,169"
782,"291,271,0"
783,"37,13,3"
784,"301,3,21"
785,"91,23,38"
786,"223,199,169"
787,"71,23,24"
788,"308,8,0"
789,"308,8,0"
790,"164,21,3"
791,"220,10"
792,"45,44,10"
793,"346,313,0"
794,"259,199,169"
795,"406,131,40"
796,"228,5,3"
797,"58,3,17"
798,"241,131,40"
799,"112,111,3"
800,"459,170,169"
801,"195,128,40"
802,"39,38,23"
803,"243,40,184"
804,"287,53,3"
805,"260,169,170"
806,"289,288,0"
807,"71,24,23"
808,"281,199,169"
809,"287,53,3"
810,"418,265,0"
811,"43,24,23"
812,"45,44,10"
813,"291,271,0"
814,"22,21,3"
815,"128,40"
816,"523,3,53"
817,"349,265,0"
818,"17,3"
819,"170,169"
820,"280,271,0"
821,"320,17,3"
822,"323,199,169"
823,"43,24,23"
824,"267,111,3"
825,"402,145,40"
826,"391,8,0"
827,"72,10,44"
828,"274,337,169"
829,"478,145,40"
830,"90,64,10"
831,"360,271,0"
832,"45,44,10"
833,"281,199,169"
834,"182,3,21"
835,"317,23,74"
836,"508,169,426"
837,"185,184,40"
838,"133,3,5"
839,"228,5,3"
840,"402,145,40"
841,"161,111,3"
842,"331,5,3"
843,"89,26,23"
844,"49,24,23"
845,"459,169,170"
846,"436,169,170"
847,"130,128,40"
848,"346,313,0"
849,"96,31,23"
850,"343,199,169"
851,"44,10"
852,"32,23,31"
853,"71,23,24"
854,"312,169,426"
855,"146,145,40"
856,"49,24,23"
857,"93,64,10"
858,3
859,"459,170,169"
860,"308,8,0"
861,"43,24,23"
862,"193,131,40"
863,"280,271,0"
864,"204,13,3"
865,"186,128,40"
866,"108,21,3"
867,"171,170,169"
868,"301,3,21"
869,"181,40,145"
870,"241,131,40"
871,"81,3,30"
872,"523,3,53"
873,"343,199,169"
874,"214,213,0"
875,"44,10"
876,"204,13,3"
877,"406,131,40"
878,"171,170,169"
879,"240,23,38"
880,"301,3,21"
881,"206,8,0"
882,"402,145,40"
883,"241,131,40"
884,"402,145,40"
885,"42,41,40"
886,"260,169,170"
887,"61,60,10"
888,"325,53,3"
889,"259,199,169"
890,"25,24,23"
891,"275,3,111"
892,"303,74,23"
893,"95,54,10"
894,"346,313,0"
895,"523,53,3"
896,"406,131,40"
897,"523,3,53"
898,"42,41,40"
899,"271,0"
900,"366,271,0"
901,"126,21,3"
902,"25,24,23"
903,"406,131,40"
904,"93,64,10"
905,"87,23,38"
906,"391,8,0"
907,"327,8,0"
908,"14,13,3"
909,"162,40"
910,"221,220,10"
911,"11,10"
912,"68,53,3"
913,"45,44,10"
914,"448,64,10"
915,"220,10"
916,"435,4,3"
917,"346,313,0"
918,"435,4,3"
919,"290,23,31"
920,"156,3,147"
921,"234,60,10"
922,"113,28,3"
923,"93,64,10"
924,"146,145,40"
925,"39,23,38"
926,"234,10,60"
927,"130,128,40"
928,"115,21,3"
929,"474,111,3"
930,"89,26,23"
931,"421,229,0"
932,"418,265,0"
933,"137,23,38"
934,"93,64,10"
935,"508,169,426"
936,"21,3"
937,"523,3,53"
938,"523,53,3"
939,"306,296,169"
940,"19,4,3"
941,"346,313,0"
942,"217,120,3"
943,"431,135,40"
944,"19,4,3"
945,"343,199,169"
946,"458,277,0"
947,"301,21,3"
948,"118,23,74"
949,"241,131,40"
950,"456,271,0"
951,"239,60,10"
952,"215,40,41"
953,"437,145,40"
954,"49,24,23"
955,"489,10,60"
956,"402,145,40"
957,"49,24,23"
958,"234,60,10"
959,"323,199,169"
960,"436,170,169"
961,"281,199,169"
962,"59,24,23"
963,"250,135,40"
964,"43,24,23"
965,"130,128,40"
966,"80,64,10"
967,"343,169,199"
968,"188,3,4"
969,"241,131,40"
970,"138,135,40"
971,"315,160,40"
972,"141,135,40"
973,"354,0,216"
974,"220,10"
975,"272,271,0"
976,"206,8,0"
977,"141,135,40"
978,"187,3,21"
979,"201,41,40"
980,"297,265,0"
981,"235,8,0"
982,"17,3"
983,"301,3,21"
984,"134,131,40"
985,"152,151,40"
986,"495,105,23"
987,"134,131,40"
988,"93,64,10"
989,"301,21,3"
990,"187,3,21"
991,"448,10,64"
992,"251,199,169"
993,"182,3,21"
994,"43,24,23"
995,"187,21,3"
996,"259,199,169"
997,"406,131,40"
998,"201,41,40"
999,"141,135,40"
1000,"340,265,0"
1001,"474,111,3"
1002,"449,271,0"
1003,"241,131,40"
1004,"523,53,3"
1005,"223,199,169"
1006,"301,3,21"
1007,"25,24,23"
1008,"300,296,169"
1009,"489,10,60"
1010,"231,26,23"
1011,"287,3,53"
1012,"455,271,0"
1013,"448,64,10"
1014,"301,21,3"
1015,"418,265,0"
1016,"72,44,10"
1017,"87,38,23"
1018,"187,21,3"
1019,"435,4,3"
1020,"444,271,0"
1021,"220,10"
1022,"366,271,0"
1023,"89,26,23"
1024,"375,3,4"
1025,"162,40"
1026,"349,265,0"
1027,"89,26,23"
1028,"315,160,40"
1029,"43,24,23"
1030,"241,131,40"
1031,"43,24,23"
1032,"186,128,40"
1033,"182,21,3"
1034,"287,53,3"
1035,"287,53,3"
1036,"16,15,3"
1037,"523,3,53"
1038,"139,40"
1039,"43,24,23"
1040,"525,218,0"
1041,"45,44,10"
1042,"418,265,0"
1043,"223,199,169"
1044,"90,64,10"
1045,"71,23,24"
1046,"301,21,3"
1047,"508,169,426"
1048,"220,10"
1049,"216,0"
1050,"93,64,10"
1051,"127,21,3"
1052,"242,220,10"
1053,"93,64,10"
1054,"406,131,40"
1055,"502,145,40"
1056,"220,10"
1057,"523,3,53"
1058,"523,3,53"
1059,"139,40"
1060,"43,24,23"
1061,"301,21,3"
1062,"123,111,3"
1063,"458,277,0"
1064,"52,51,3"
1065,"152,151,40"
1066,"45,44,10"
1067,"89,26,23"
1068,"224,41,40"
1069,"334,160,40"
1070,"22,21,3"
1071,"418,265,0"
1072,"239,60,10"
1073,"206,8,0"
1074,"182,3,21"
1075,"301,3,21"
1076,"308,8,0"
1077,"156,3,147"
1078,"152,151,40"
1079,"224,41,40"
1080,"506,13,3"
1081,"108,21,3"
1082,"291,271,0"
1083,"250,135,40"
1084,"286,41,40"
1085,"402,145,40"
1086,"218,0"
1087,"448,64,10"
1088,"187,21,3"
1089,"129,128,40"
1090,"331,5,3"
1091,"139,40"
1092,"303,74,23"
1093,"42,41,40"
1094,"251,199,169"
1095,"346,313,0"
1096,"56,3,17"
1097,"202,3,111"
1098,"315,160,40"
1099,"146,145,40"
1100,"444,271,0"
1101,"280,271,0"
1102,"275,111,3"
1103,"43,24,23"
1104,"104,30,3"
1105,"182,3,21"
1106,"308,8,0"
1107,"171,170,169"
1108,"251,199,169"
1109,"281,199,169"
1110,"239,60,10"
1111,"206,8,0"
1112,"49,23,24"
1113,"52,3,51"
1114,"171,170,169"
1115,"334,160,40"
1116,"61,60,10"
1117,"380,216,0"
1118,"195,128,40"
1119,"283,23,74"
1120,"93,64,10"
1121,"52,3,51"
1122,"274,337,169"
1123,"241,131,40"
1124,"127,21,3"
1125,"343,199,169"
1126,"133,3,5"
1127,"448,64,10"
1128,"308,8,0"
1129,"366,271,0"
1130,"25,24,23"
1131,"95,54,10"
1132,"291,271,0"
1133,"80,64,10"
1134,"205,11,10"
1135,"449,0,271"
1136,"154,21,3"
1137,"405,8,0"
1138,"220,10"
1139,"291,271,0"
1140,"274,337,169"
1141,"158,85,3"
1142,"220,10"
1143,"251,199,169"
1144,"205,11,10"
1145,"92,60,10"
1146,"301,21,3"
1147,"89,26,23"
1148,"231,26,23"
1149,"301,21,3"
1150,"148,3,147"
1151,"21,3"
1152,"402,145,40"
1153,"25,24,23"
1154,"402,145,40"
1155,"239,60,10"
1156,"402,145,40"
1157,"347,255,0"
1158,"231,26,23"
1159,"523,3,53"
1160,"171,170,169"
1161,"187,3,21"
1162,"231,26,23"
1163,"84,74,23"
1164,"340,265,0"
1165,"303,23,74"
1166,"182,3,21"
1167,"151,40"
1168,"291,271,0"
1169,"71,24,23"
1170,"354,216,0"
1171,"107,23,38"
1172,"375,4,3"
1173,"457,0,218"
1174,"418,265,0"
1175,"99,53,3"
1176,"43,24,23"
1177,"291,271,0"
1178,"65,64,10"
1179,"315,160,40"
1180,"171,170,169"
1181,"2,1,0"
1182,"340,265,0"
1183,"39,23,38"
1184,"350,26,23"
1185,"32,31,23"
1186,"220,10"
1187,"16,15,3"
1188,"290,31,23"
1189,"171,170,169"
1190,"32,31,23"
1191,"374,199,169"
1192,"181,145,40"
1193,"186,128,40"
1194,"349,265,0"
1195,"281,199,169"
1196,"435,4,3"
1197,"152,151,40"
1198,"291,0,271"
1199,"239,60,10"
1200,"205,11,10"
1201,"32,23,31"
1202,"224,41,40"
1203,"107,23,38"
1204,"54,10"
1205,"71,24,23"
1206,"453,208,0"
1207,"349,265,0"
1208,"220,10"
1209,"43,24,23"
1210,"195,128,40"
1211,"62,24,23"
1212,"80,64,10"
1213,"260,170,169"
1214,"350,26,23"
1215,"221,220,10"
1216,"382,199,169"
1217,"523,53,3"
1218,"182,21,3"
1219,"80,64,10"
1220,"259,199,169"
1221,"220,10"
1222,"148,3,147"
1223,"282,111,3"
1224,"241,131,40"
1225,"69,11,10"
1226,"309,38,23"
1227,"186,128,40"
1228,"241,131,40"
1229,"323,199,169"
1230,"175,128,40"
1231,"204,13,3"
1232,"340,0,265"
1233,"308,8,0"
1234,"402,145,40"
1235,"317,74,23"
1236,"220,10"
1237,"279,249,0"
1238,"402,145,40"
1239,"204,13,3"
1240,"349,265,0"
1241,"512,218,0"
1242,"45,44,10"
1243,"186,128,40"
1244,"69,11,10"
1245,"488,265,0"
1246,"431,135,40"
1247,"175,128,40"
1248,"65,64,10"
1249,"251,199,169"
1250,"418,265,0"
1251,"80,64,10"
1252,"301,3,21"
1253,"406,131,40"
1254,"224,41,40"
1255,"231,26,23"
1256,"435,3,4"
1257,"348,255,0"
1258,"251,199,169"
1259,"266,265,0"
1260,"22,21,3"
1261,"300,169,296"
1262,"93,64,10"
1263,"287,53,3"
1264,"402,145,40"
1265,"204,13,3"
1266,"320,17,3"
1267,"39,23,38"
1268,"231,26,23"
1269,"48,3,21"
1270,"315,160,40"
1271,"71,24,23"
1272,"48,3,21"
1273,"193,131,40"
1274,"459,170,169"
1275,"44,10"
1276,"340,265,0"
1277,"56,3,17"
1278,"386,135,40"
1279,"16,15,3"
1280,"334,160,40"
1281,"29,3,28"
1282,"336,169,296"
1283,"523,3,53"
1284,"311,169"
1285,"207,3,28"
1286,"458,277,0"
1287,"350,26,23"
1288,"128,40"
1289,"421,229,0"
1290,"220,10"
1291,"323,199,169"
1292,"32,31,23"
1293,"231,26,23"
1294,"176,4,3"
1295,"182,3,21"
1296,"6,5,3"
1297,"301,3,21"
1298,"148,147,3"
1299,"93,64,10"
1300,"89,26,23"
1301,"63,23,38"
1302,"164,21,3"
1303,"301,3,21"
1304,"435,4,3"
1305,"523,3,53"
1306,"68,53,3"
1307,"259,199,169"
1308,"339,337,169"
1309,"176,4,3"
1310,"401,3,13"
1311,"241,131,40"
1312,"419,11,10"
1313,"45,44,10"
1314,"308,8,0"
1315,"182,3,21"
1316,"430,53,3"
1317,"349,265,0"
1318,"223,199,169"
1319,"161,111,3"
1320,"93,64,10"
1321,"25,24,23"
1322,"148,147,3"
1323,"303,23,74"
1324,"350,26,23"
1325,"187,3,21"
1326,"231,26,23"
1327,"220,10"
1328,"523,53,3"
1329,"385,5,3"
1330,"80,64,10"
1331,"52,3,51"
1332,"187,3,21"
1333,"494,40,184"
1334,"355,271,0"
1335,"364,28,3"
1336,"204,13,3"
1337,"220,10"
1338,"127,21,3"
1339,"156,3,147"
1340,"187,3,21"
1341,"146,145,40"
1342,"274,169,337"
1343,"199,169"
1344,"25,24,23"
1345,"129,128,40"
1346,"346,313,0"
1347,"148,147,3"
1348,"138,135,40"
1349,"323,199,169"
1350,"49,23,24"
1351,"346,313,0"
1352,"188,3,4"
1353,"346,313,0"
1354,"287,53,3"
1355,"456,271,0"
1356,"121,3,120"
1357,"301,21,3"
1358,"118,74,23"
1359,"11,10"
1360,"35,3"
1361,"130,128,40"
1362,"81,30,3"
1363,"251,169,199"
1364,"68,53,3"
1365,"49,24,23"
1366,"346,313,0"
1367,"301,3,21"
1368,"523,53,3"
1369,"165,74,23"
1370,"429,271,0"
1371,"186,128,40"
1372,"45,44,10"
1373,"402,145,40"
1374,"95,54,10"
1375,"45,44,10"
1376,"523,3,53"
1377,"323,169,199"
1378,"80,64,10"
1379,"440,23,38"
