id,label
371,"43,24,23"
372,"118,23,74"
373,"40,131"
374,"206,0,8"
375,"402,10,145"
376,"169,199,170"
377,"3,48,81"
378,"40,41,224"
379,"31,96,23"
380,"3,40,21"
381,"3,169,199"
382,"169,170,199"
383,"169,199,170"
384,"17,3,18"
385,"220,10"
386,"10,220"
387,"23,38,74"
388,"0,216,211"
389,"3,21,200"
390,"220,10"
391,"40,10,23"
392,"0,216,271"
393,"10,64,11"
394,"10,220,0"
395,"3,182,21"
396,"38,23,309"
397,"3,21"
398,"169,337,71"
399,"170,169,199"
400,"402,44,45"
401,"199,169,259"
402,"3,21,148"
403,"0,271,216"
404,"3,21,200"
405,"0,8,235"
406,"3,21,200"
407,"40,131,193"
408,"3,187,21"
409,"3,21,182"
410,"21,3"
411,"15,16,3"
412,"49,23,24"
413,"169,199"
414,"0,206,8"
415,"40,131"
416,"0,26,23"
417,"220,10"
418,"40,131,478"
419,"23,74,118"
420,"169,170,199"
421,"220,10,221"
422,"0,370,216"
423,"23,38,74"
424,"346,0,313"
425,"0,271,211"
426,"296,169,0"
427,"43,23,24"
428,"40,145,402"
429,"199,169,40"
430,"128,40,129"
431,"26,0,23"
432,"10,11"
433,"10,64,402"
434,"234,10,60"
435,"3,21,40"
436,"0,216,211"
437,"10,220"
438,"40,128,162"
439,"169,337,170"
440,"386,32,40"
441,"10,220,0"
442,"3,17,15"
443,"169,170,199"
444,"0,216,271"
445,"3,4,170"
446,"0,265,271"
447,"0,216,313"
448,"10,64,93"
449,"128,129,40"
450,"0,271,456"
451,"0,216,354"
452,"296,169,31"
453,"160,40,315"
454,"74,23,10"
455,"199,169,281"
456,"40,131,193"
457,"10,64,220"
458,"3,21,147"
459,"40,3,241"
460,"0,271,8"
461,"169,170,3"
462,"23,10,71"
463,"40,184,3"
464,"0,271,211"
465,"0,271,216"
466,"23,26,350"
467,"402,145,0"
468,"11,10,69"
469,"3,21,187"
470,"169,171,170"
471,"0,271"
472,"10,64,93"
473,"0,216,271"
474,"26,23,350"
475,"0,271,265"
476,"0,23,38"
477,"199,169,71"
478,"40,141,3"
479,"199,169,323"
480,"118,23,107"
481,"10,44,402"
482,"40,131"
483,"0,346,10"
484,"3,21,200"
485,"0,8,206"
486,"10,64,80"
487,"0,216,211"
488,"23,165,74"
489,"40,160,315"
490,"10,64"
491,"40,23,74"
492,"10,64,93"
493,"0,265,271"
494,"3,21,40"
495,"0,271,216"
496,"40,135,141"
497,"10,24,220"
498,"0,8,206"
499,"10,38,145"
500,"3,199,21"
501,"3,160,315"
502,"23,49,24"
503,"10,64,448"
504,"17,3,18"
505,"40,131,128"
506,"10,64,93"
507,"431,199,135"
508,"3,21"
509,"3,21,169"
510,"10,64,93"
511,"40,128,160"
512,"0,271,26"
513,"61,43,24"
514,"3,21,200"
515,"40,128,41"
516,"3,187,17"
517,"43,24,181"
518,"3,21,199"
519,"15,3,16"
520,"0,220,10"
521,"0,271,216"
522,"402,145,40"
523,"40,131"
524,"32,23,31"
525,"26,231,23"
526,"74,23,38"
527,"40,131,134"
528,"296,169,300"
529,"38,23,74"
530,"10,24,64"
531,"10,220"
532,"402,44,45"
533,"0,216,10"
534,"169,337,170"
535,"26,23,38"
536,"3,21,147"
537,"0,8,206"
538,"401,3,40"
539,"3,182,21"
540,"0,235,8"
541,"38,23,308"
542,"23,26,38"
543,"3,4"
544,"3,21,40"
545,"40,241,23"
546,"10,64"
547,"141,23,118"
548,"3,15,16"
549,"10,24,239"
550,"138,135,40"
551,"0,3,206"
552,"3,40,21"
553,"220,10"
554,"10,11"
555,"23,10,24"
556,"10,43,323"
557,"38,23,26"
558,"10,64,93"
559,"40,129,128"
560,"220,10"
561,"0,271,265"
562,"220,10,221"
563,"10,11,0"
564,"3,21,200"
565,"43,24,32"
566,"346,0,313"
567,"0,370,10"
568,"118,23,74"
569,"10,11"
570,"10,64,239"
571,"40,175,23"
572,"3,21,200"
573,"10,64,93"
574,"10,11,64"
575,"21,3,40"
576,"10,64,93"
577,"10,93,23"
578,"3,21,200"
579,"10,11,69"
580,"38,23,309"
581,"3,21"
582,"0,271,218"
583,"3,200,21"
584,"170,169,3"
585,"0,8,206"
586,"220,10"
587,"3,147,148"
588,"32,23,31"
589,"3,21,200"
590,"23,38,26"
591,"10,64"
592,"169,170,241"
593,"23,10,24"
594,"10,220"
595,"374,135,40"
596,"23,38,63"
597,"0,206,8"
598,"3,21,200"
599,"38,23,74"
600,"23,74,38"
601,"40,131,128"
602,"3,5,331"
603,"0,49,23"
604,"3,4,21"
605,"0,271,8"
606,"40,160,315"
607,"3,148,147"
608,"0,271,366"
609,"23,74,38"
610,"43,24,23"
611,"26,23,231"
612,"0,10,265"
613,"3,21,200"
614,"128,129,40"
615,"0,271,265"
616,"402,10,40"
617,"290,23,3"
618,"23,49,24"
619,"199,431,40"
620,"346,313,0"
621,"26,0,231"
622,"3,21,40"
623,"3,21,40"
624,"3,367,100"
625,"346,0,313"
626,"199,169,259"
627,"40,10,131"
628,"402,145,40"
629,"4,3"
630,"328,31,10"
631,"0,8,206"
632,"241,199,169"
633,"169,199,170"
634,"0,271,360"
635,"23,38,26"
636,"40,135,236"
637,"3,21,187"
638,"40,160,315"
639,"0,271,456"
640,"23,74,38"
641,"0,206,8"
642,"40,135,138"
643,"40,131,128"
644,"3,21,200"
645,"26,23,38"
646,"3,147,148"
647,"23,31,258"
648,"3,4"
649,"169,199,251"
650,"10,23,0"
651,"23,26,38"
652,"10,290,11"
653,"40,160,315"
654,"31,23,0"
655,"40,131,241"
656,"3,21,200"
657,"0,206,8"
658,"3,133,200"
659,"3,13,204"
660,"40,131"
661,"0,169,216"
662,"3,21,0"
663,"43,24,23"
664,"10,11,69"
665,"43,23,24"
666,"10,64"
667,"31,96,23"
668,"0,26,8"
669,"0,38,23"
670,"23,38,40"
671,"23,38,10"
672,"220,10,0"
673,"199,169,223"
674,"241,40,131"
675,"3,147,148"
676,"10,44,80"
677,"3,17,21"
678,"3,21,200"
679,"220,10"
680,"0,8,206"
681,"40,131,134"
682,"10,64,11"
683,"23,74,38"
684,"23,74,40"
685,"3,21,200"
686,"402,40,145"
687,"199,169,315"
688,"169,199,251"
689,"220,10"
690,"3,21,200"
691,"40,169,199"
692,"3,200,21"
693,"10,64,93"
694,"0,206,8"
695,"23,38,74"
696,"38,71,23"
697,"15,3,16"
698,"3,15,200"
699,"40,131,241"
700,"17,3,18"
701,"10,38,24"
702,"23,38,74"
703,"23,40,38"
704,"23,38,74"
705,"138,135,40"
706,"128,40,3"
707,"40,41,224"
708,"0,8,327"
709,"24,23,49"
710,"3,21,17"
711,"40,184,23"
712,"15,16,3"
713,"0,211,216"
714,"38,309,169"
715,"49,23,24"
716,"3,160,315"
717,"3,4"
718,"3,21"
719,"23,38,40"
720,"3,200,147"
721,"10,11"
722,"3,21"
723,"3,148,200"
724,"3,5,331"
725,"43,24,23"
726,"3,21,169"
727,"0,8,271"
728,"199,169,323"
729,"40,224,41"
730,"199,169,251"
731,"169,337,274"
732,"3,17,21"
733,"10,23,44"
734,"199,169,259"
735,"169,199,0"
736,"10,64,93"
737,"199,259,169"
738,"10,11"
739,"8,0,346"
740,"23,26,38"
741,"0,271"
742,"3,4,200"
743,"10,23,0"
744,"10,0,40"
745,"3,4"
746,"10,23,60"
747,"31,328,258"
748,"3,21,182"
749,"10,44,23"
750,"21,3,40"
751,"43,24,23"
752,"3,182,21"
753,"170,169"
754,"169,170,417"
755,"43,24,181"
756,"10,402,44"
757,"40,162,38"
758,"3,15,16"
759,"169,170,417"
760,"169,170,337"
761,"0,10,40"
762,"10,64,11"
763,"3,21,182"
764,"3,21,200"
765,"0,8,235"
766,"0,265,273"
767,"199,169,251"
768,"0,271,265"
769,"199,323,169"
770,"3,182,111"
771,"10,64,80"
772,"3,15,16"
773,"3,21,200"
774,"199,169,259"
775,"3,21,200"
776,"3,21,187"
777,"40,241,23"
778,"4,3,7"
779,"10,24,23"
780,"10,64,93"
781,"323,10,43"
782,"0,271"
783,"3,13,23"
784,"3,21,200"
785,"38,23,169"
786,"169,199,0"
787,"23,71,38"
788,"8,0,206"
789,"0,26,8"
790,"3,21,40"
791,"220,10"
792,"10,44,402"
793,"23,38,26"
794,"199,169,259"
795,"40,131"
796,"3,21,5"
797,"3,21,200"
798,"40,131,184"
799,"112,111,3"
800,"169,40,170"
801,"0,128,40"
802,"0,26,38"
803,"3,40,17"
804,"3,21,200"
805,"199,169,259"
806,"0,26,23"
807,"23,71,10"
808,"3,199,21"
809,"170,3,169"
810,"10,38,23"
811,"43,24,23"
812,"10,44,11"
813,"0,271,291"
814,"3,21,40"
815,"40,128,23"
816,"3,21"
817,"0,3,265"
818,"3,17,21"
819,"170,169,3"
820,"0,271,216"
821,"3,17,40"
822,"199,169,323"
823,"43,24,23"
824,"3,21,200"
825,"40,402,145"
826,"0,8,391"
827,"10,11"
828,"169,170,337"
829,"40,241,131"
830,"10,64,11"
831,"0,271,216"
832,"10,11,26"
833,"199,241,169"
834,"3,21,200"
835,"23,40,38"
836,"169,199,170"
837,"40,184,131"
838,"3,4,200"
839,"3,5,21"
840,"402,145,40"
841,"3,41,224"
842,"3,5,21"
843,"26,23,89"
844,"23,49,24"
845,"23,38,93"
846,"199,169,170"
847,"128,40,130"
848,"0,346,313"
849,"96,31,23"
850,"169,199,170"
851,"38,23,10"
852,"32,31,23"
853,"71,23,38"
854,"169,170,3"
855,"40,146,145"
856,"49,23,24"
857,"10,64,93"
858,"3,4,21"
859,"169,170,374"
860,"23,38,26"
861,"43,24,181"
862,"13,31,38"
863,"0,271,216"
864,"3,13,204"
865,"40,160,315"
866,"3,21,200"
867,"170,171,169"
868,"3,13,21"
869,"43,23,24"
870,"40,21,128"
871,"38,23,48"
872,"3,21,200"
873,"199,169,170"
874,"0,271,216"
875,"402,145,23"
876,"3,13,204"
877,"40,131"
878,"171,170,169"
879,"23,38,26"
880,"3,4,200"
881,"0,206,8"
882,"402,145,10"
883,"40,131,160"
884,"10,44,402"
885,"21,3,40"
886,"169,199,251"
887,"10,61,24"
888,"3,21,200"
889,"199,259,169"
890,"402,10,145"
891,"3,275"
892,"23,38,74"
893,"10,11,44"
894,"10,23,346"
895,"3,21,148"
896,"40,131"
897,"3,21,200"
898,"40,21,3"
899,"169,0,271"
900,"0,271,216"
901,"3,21"
902,"10,23,25"
903,"40,131"
904,"10,64,93"
905,"38,23,10"
906,"0,216,8"
907,"0,8,235"
908,"3,13,10"
909,"40,162,128"
910,"10,220,221"
911,"10,11"
912,"10,40,68"
913,"10,44,402"
914,"10,64,448"
915,"220,10"
916,"3,4,435"
917,"0,271,313"
918,"3,4,435"
919,"0,23,38"
920,"3,147,148"
921,"234,10,60"
922,"23,3,74"
923,"10,64,93"
924,"40,146,145"
925,"23,38,24"
926,"234,10,60"
927,"128,40,129"
928,"3,21,40"
929,"3,21,200"
930,"0,346,26"
931,"230,10,229"
932,"0,38,23"
933,"38,23,74"
934,"43,323,24"
935,"169,426,258"
936,"3,21,200"
937,"3,15,200"
938,"3,200,21"
939,"296,169,306"
940,"3,4"
941,"346,26,313"
942,"3,523,147"
943,"199,169,431"
944,"3,4,19"
945,"169,199,170"
946,"0,8,206"
947,"3,21,200"
948,"118,74,23"
949,"241,40,131"
950,"0,271"
951,"10,24,49"
952,"169,170,171"
953,"23,40,10"
954,"49,23,24"
955,"10,11"
956,"402,145,40"
957,"24,23,49"
958,"234,10,60"
959,"43,181,199"
960,"169,199,170"
961,"3,199,169"
962,"10,11,40"
963,"40,131,128"
964,"10,24,23"
965,"128,40,130"
966,"10,64,448"
967,"169,170,337"
968,"188,3,4"
969,"71,23,74"
970,"138,40,135"
971,"40,160,138"
972,"23,74,62"
973,"216,0,370"
974,"220,10"
975,"0,169,199"
976,"206,8,0"
977,"40,3,141"
978,"3,21,200"
979,"160,40,315"
980,"49,24,23"
981,"0,8,235"
982,"3,17,18"
983,"3,21,200"
984,"40,131,134"
985,"160,40,315"
986,"23,38,74"
987,"40,131,134"
988,"10,64,323"
989,"3,21"
990,"3,187,21"
991,"10,24,43"
992,"199,169,251"
993,"3,21,182"
994,"10,24,23"
995,"3,21,187"
996,"199,169,259"
997,"40,131"
998,"40,160,317"
999,"23,10,74"
1000,"0,271,26"
1001,"3,4,21"
1002,"0,216,8"
1003,"241,131,40"
1004,"3,21,200"
1005,"169,199,170"
1006,"3,21,200"
1007,"23,10,24"
1008,"169,170,337"
1009,"10,11"
1010,"231,26,23"
1011,"3,21,184"
1012,"3,21,0"
1013,"10,64,448"
1014,"3,21"
1015,"0,265,216"
1016,"38,23,24"
1017,"38,23,308"
1018,"3,21,200"
1019,"3,4"
1020,"0,271,216"
1021,"220,10"
1022,"0,8,235"
1023,"26,23,89"
1024,"3,4,375"
1025,"40,162,128"
1026,"0,271,8"
1027,"23,26,0"
1028,"3,21,200"
1029,"23,43,24"
1030,"10,40,23"
1031,"43,24,181"
1032,"40,128,41"
1033,"3,21,200"
1034,"3,21,199"
1035,"3,23,40"
1036,"15,3,16"
1037,"3,21,200"
1038,"3,40,21"
1039,"43,24,23"
1040,"96,31,10"
1041,"402,10,145"
1042,"0,265,271"
1043,"0,169,199"
1044,"10,64,11"
1045,"71,23,24"
1046,"3,21"
1047,"169,426,199"
1048,"220,10"
1049,"0,216,40"
1050,"10,64"
1051,"3,21,40"
1052,"220,10"
1053,"10,323,24"
1054,"40,131,184"
1055,"38,146,10"
1056,"220,10"
1057,"3,15,200"
1058,"3,15,200"
1059,"40,139,3"
1060,"43,23,24"
1061,"3,21,200"
1062,"3,40,21"
1063,"0,211,216"
1064,"3,21,0"
1065,"40,160,315"
1066,"402,44,23"
1067,"169,0,346"
1068,"3,21,224"
1069,"3,111,40"
1070,"3,21,5"
1071,"0,265,216"
1072,"10,24,64"
1073,"206,8,0"
1074,"3,182,200"
1075,"3,21,200"
1076,"26,23,231"
1077,"3,4,147"
1078,"40,160,315"
1079,"40,41,224"
1080,"3,13,506"
1081,"3,21,13"
1082,"23,26,89"
1083,"40,175,128"
1084,"40,3,41"
1085,"10,402,64"
1086,"0,216,10"
1087,"10,64,24"
1088,"3,21,187"
1089,"40,23,128"
1090,"4,3,435"
1091,"40,3,21"
1092,"23,38,74"
1093,"3,21,40"
1094,"199,169,251"
1095,"0,169,199"
1096,"3,21,17"
1097,"40,3,300"
1098,"40,160,131"
1099,"40,146,145"
1100,"0,271,216"
1101,"0,271,280"
1102,"3,275,148"
1103,"43,24,10"
1104,"3,21,187"
1105,"23,38,74"
1106,"308,38,23"
1107,"170,171,169"
1108,"199,169,251"
1109,"199,169"
1110,"10,24,64"
1111,"0,8,206"
1112,"49,23,24"
1113,"3,4,200"
1114,"170,171,169"
1115,"40,160"
1116,"60,23,323"
1117,"0,216,271"
1118,"40,128,0"
1119,"40,146,184"
1120,"10,64,93"
1121,"3,21,17"
1122,"169,170,274"
1123,"40,131,241"
1124,"3,21"
1125,"199,169,170"
1126,"3,21,200"
1127,"10,64,448"
1128,"23,26,38"
1129,"0,271,366"
1130,"8,0,206"
1131,"10,31,0"
1132,"0,271,346"
1133,"10,64,80"
1134,"11,10,205"
1135,"0,211,212"
1136,"3,21,200"
1137,"169,170,337"
1138,"220,10"
1139,"0,169,199"
1140,"169,337,170"
1141,"3,21,200"
1142,"220,10"
1143,"199,169,251"
1144,"10,11,69"
1145,"23,24,38"
1146,"3,21,200"
1147,"26,0,23"
1148,"23,26,38"
1149,"3,21,200"
1150,"3,21,200"
1151,"3,21,40"
1152,"10,402,145"
1153,"10,220,40"
1154,"402,145,40"
1155,"10,24,11"
1156,"402,145,10"
1157,"0,271,216"
1158,"0,26,8"
1159,"3,523,147"
1160,"170,171,169"
1161,"3,187,21"
1162,"231,26,23"
1163,"23,74,118"
1164,"0,265,340"
1165,"23,38,74"
1166,"3,21,200"
1167,"3,147,148"
1168,"0,271,216"
1169,"23,38,71"
1170,"0,216,354"
1171,"23,74,38"
1172,"4,3,19"
1173,"0,26,23"
1174,"0,23,26"
1175,"23,60,234"
1176,"43,24,23"
1177,"0,271"
1178,"10,64,221"
1179,"40,160,315"
1180,"170,169,171"
1181,"0,199,169"
1182,"0,265,271"
1183,"38,23,0"
1184,"26,23,350"
1185,"32,31,23"
1186,"220,10"
1187,"3,200,15"
1188,"290,0,23"
1189,"171,170,169"
1190,"32,23,31"
1191,"135,374,40"
1192,"10,43,323"
1193,"40,41,21"
1194,"0,265,271"
1195,"199,169,259"
1196,"3,4"
1197,"40,160,315"
1198,"0,8,23"
1199,"23,24,10"
1200,"11,10,69"
1201,"32,23,31"
1202,"3,21"
1203,"23,38,74"
1204,"10,0,24"
1205,"71,10,23"
1206,"0,8,235"
1207,"0,265,271"
1208,"10,220,221"
1209,"24,43,23"
1210,"169,0,128"
1211,"169,199,426"
1212,"10,64,80"
1213,"169,199"
1214,"26,23,350"
1215,"10,220,221"
1216,"40,135,74"
1217,"3,523,148"
1218,"40,3,123"
1219,"10,64,80"
1220,"199,259,169"
1221,"220,10"
1222,"3,21,200"
1223,"3,21,40"
1224,"40,131"
1225,"11,10,69"
1226,"38,23,309"
1227,"40,160,128"
1228,"40,131,193"
1229,"199,169,323"
1230,"40,160,175"
1231,"3,13,74"
1232,"0,216,8"
1233,"38,0,26"
1234,"199,169,402"
1235,"40,23,74"
1236,"220,10"
1237,"38,0,23"
1238,"402,328,40"
1239,"10,13,204"
1240,"0,8,265"
1241,"3,21,200"
1242,"402,10,0"
1243,"40,128,41"
1244,"10,11,69"
1245,"0,271,265"
1246,"431,199,40"
1247,"40,23,74"
1248,"10,64,40"
1249,"199,169,251"
1250,"0,265,10"
1251,"10,64"
1252,"3,21,200"
1253,"40,131,241"
1254,"40,41,224"
1255,"231,23,26"
1256,"3,4,200"
1257,"0,271,265"
1258,"199,169,170"
1259,"0,265,271"
1260,"3,21,200"
1261,"300,296,169"
1262,"10,64,93"
1263,"0,3,40"
1264,"24,23,10"
1265,"3,40,204"
1266,"3,17,18"
1267,"38,40,23"
1268,"26,231,23"
1269,"3,21,200"
1270,"3,21,40"
1271,"71,23,24"
1272,"3,21,200"
1273,"23,24,31"
1274,"170,169,459"
1275,"23,38,26"
1276,"17,3,21"
1277,"3,200,148"
1278,"40,386,135"
1279,"16,15,3"
1280,"10,221,346"
1281,"3,21,200"
1282,"10,64,24"
1283,"523,3,53"
1284,"3,170,169"
1285,"3,21,200"
1286,"0,271,216"
1287,"26,350,23"
1288,"128,40,130"
1289,"10,421,230"
1290,"220,10"
1291,"199,169,323"
1292,"32,31,23"
1293,"26,231,0"
1294,"3,4,176"
1295,"3,21,182"
1296,"3,5,331"
1297,"3,21,200"
1298,"3,21,148"
1299,"10,64,93"
1300,"23,38,26"
1301,"23,38,63"
1302,"3,21,200"
1303,"3,290,93"
1304,"3,4,200"
1305,"3,21,200"
1306,"182,3,68"
1307,"199,169,259"
1308,"169,337,170"
1309,"4,3,23"
1310,"3,21,200"
1311,"71,23,38"
1312,"0,3,10"
1313,"23,38,10"
1314,"38,23,308"
1315,"3,199,169"
1316,"3,234,430"
1317,"0,3,265"
1318,"0,199,169"
1319,"3,21,40"
1320,"10,64,93"
1321,"220,10"
1322,"3,148,147"
1323,"23,74,38"
1324,"23,38,26"
1325,"3,21,170"
1326,"23,26,38"
1327,"220,10,221"
1328,"3,287,40"
1329,"3,21,200"
1330,"10,64,448"
1331,"3,4,21"
1332,"3,21,187"
1333,"169,241,170"
1334,"0,346,313"
1335,"3,21,200"
1336,"3,13,204"
1337,"220,10"
1338,"40,3,21"
1339,"3,147,148"
1340,"3,21,187"
1341,"40,145,146"
1342,"169,170,199"
1343,"199,169,138"
1344,"10,220"
1345,"40,129,128"
1346,"169,0,199"
1347,"3,147,148"
1348,"138,135,40"
1349,"199,323,169"
1350,"23,24,38"
1351,"0,346,313"
1352,"188,3,4"
1353,"0,346,313"
1354,"3,287,53"
1355,"0,271,8"
1356,"3,147,15"
1357,"3,21,200"
1358,"74,23,38"
1359,"10,11"
1360,"3,40,148"
1361,"40,128,130"
1362,"3,21,48"
1363,"169,199,251"
1364,"3,21,200"
1365,"199,169,49"
1366,"38,26,23"
1367,"3,21,200"
1368,"3,21,200"
1369,"23,74,71"
1370,"0,271"
1371,"40,41,315"
1372,"10,44,402"
1373,"402,10,145"
1374,"10,24,402"
1375,"44,10,45"
1376,"3,200,21"
1377,"169,199,170"
1378,"10,64,24"
1379,"23,38,26"
1380,"402,145,44"
1381,"0,206,8"
1382,"3,15,200"
1383,"3,21,182"
1384,"3,21"
