id,label
478,"141,40,3"
479,"199,169,323"
480,"118,23,107"
481,"10,44,45"
482,"40,131"
483,"0,346,10"
484,"3,21,200"
485,"0,8,206"
486,"10,80,64"
487,"0,216,211"
488,"165,23,74"
489,"315,40,160"
490,"10,64,448"
491,"40,23,74"
492,"10,93,64"
493,"0,265,349"
494,"3,21,40"
495,"0,271,291"
496,"40,141,135"
497,"10,24,220"
498,"8,0,206"
499,"10,38,137"
500,"3,21,199"
501,"3,160,148"
502,"23,49,24"
503,"448,80,10"
504,"17,3,18"
505,"40,131,406"
506,"10,64,93"
507,"431,199,135"
508,"3,21"
509,"3,21,182"
510,"10,64,93"
511,"40,315,160"
512,"0,271,456"
513,"61,43,24"
514,"3,111,435"
515,"40,41,128"
516,"187,3,17"
517,"43,181,24"
518,"21,3,187"
519,"15,3,16"
520,"0,265,220"
521,"0,271,211"
522,"402,145,40"
523,"40,131,406"
524,"32,23,31"
525,"231,26,23"
526,"74,23,38"
527,"40,131,134"
528,"296,300,169"
529,"38,23,82"
530,"10,64,24"
531,"10,220,221"
532,"44,45,10"
533,"0,216,279"
534,"169,337,274"
535,"26,308,8"
536,"3,147,148"
537,"0,206,8"
538,"10,44,72"
539,"3,182,21"
540,"0,235,8"
541,"38,23,308"
542,"23,26,38"
543,"3,4,19"
544,"3,21,40"
545,"40,175,241"
546,"10,64,80"
547,"141,23,118"
548,"3,15,16"
549,"10,24,239"
550,"138,135,40"
551,"206,369,0"
552,"40,3,187"
553,"220,10,221"
554,"10,11"
555,"10,23,24"
556,"10,43,323"
557,"38,23,82"
558,"10,64,93"
559,"40,129,128"
560,"220,10,221"
561,"0,271,265"
562,"220,10,221"
563,"10,11,0"
564,"3,21,200"
565,"43,24,23"
566,"346,313,0"
567,"370,0,10"
568,"118,23,74"
569,"10,11,69"
570,"10,239,64"
571,"175,40,23"
572,"3,21,200"
573,"10,64,80"
574,"10,64,11"
575,"21,3,40"
576,"10,64,93"
577,"10,93,64"
578,"3,21,200"
579,"10,11,44"
580,"38,23,309"
581,"3,21,126"
582,"0,360,271"
583,"3,200,53"
584,"170,169,171"
585,"0,8,206"
586,"220,10,221"
587,"3,147,148"
588,"23,31,32"
589,"3,21,108"
590,"23,38,26"
591,"10,64,448"
592,"241,169,170"
593,"10,44,23"
594,"10,220,221"
595,"374,459,135"
596,"23,38,63"
597,"0,206,8"
598,"3,21,200"
599,"38,23,137"
600,"23,74,38"
601,"40,131,162"
602,"5,3,331"
603,"0,49,265"
604,"3,4,21"
605,"0,271,8"
606,"160,40,315"
607,"3,148,147"
608,"0,271,366"
609,"23,74,24"
610,"43,24,23"
611,"26,231,23"
612,"0,10,265"
613,"3,21"
614,"129,128,40"
615,"0,255,280"
616,"10,402,145"
617,"290,3,23"
618,"49,23,24"
619,"199,431,169"
620,"346,313,0"
621,"0,26,231"
622,"3,21,108"
623,"3,21,200"
624,"3,100,367"
625,"346,0,313"
626,"199,169,259"
627,"40,10,134"
628,"402,145,40"
629,"4,3,435"
630,"328,31,10"
631,"206,0,8"
632,"241,199,169"
633,"169,170,199"
634,"0,271,360"
635,"38,23,26"
636,"40,135,374"
637,"187,3,21"
638,"160,40,315"
639,"271,0,456"
640,"23,74,38"
641,"0,206,8"
642,"40,135,138"
643,"40,131,241"
644,"3,21,199"
645,"26,38,23"
646,"3,147,148"
647,"31,23,258"
648,"4,3,19"
649,"169,251,199"
650,"10,38,23"
651,"23,26,38"
652,"10,11,290"
653,"160,40,315"
654,"31,0,23"
655,"40,241,131"
656,"3,21,4"
657,"0,206,8"
658,"3,133,200"
659,"3,13,204"
660,"40,131,406"
661,"0,216,169"
662,"3,21,0"
663,"43,24,23"
664,"10,11"
665,"43,24,23"
666,"10,64,80"
667,"31,96,258"
668,"0,8,26"
669,"0,38,346"
670,"23,38,49"
671,"23,38,10"
672,"220,10,0"
673,"199,169,223"
674,"241,40,131"
675,"3,147,225"
676,"10,44,448"
677,"3,17,21"
678,"3,21,200"
679,"220,10,221"
680,"8,0,206"
681,"40,131,134"
682,"10,64,448"
683,"23,74,38"
684,"74,40,23"
685,"3,21,187"
686,"402,40,145"
687,"199,169,170"
688,"199,169,251"
689,"220,10,221"
690,"3,21,523"
691,"40,199,169"
692,"3,53,200"
693,"10,93,64"
694,"206,0,8"
695,"23,38,82"
696,"38,71,23"
697,"16,15,3"
698,"3,200,15"
699,"40,131,406"
700,"17,18,3"
701,"10,38,23"
702,"23,38,74"
703,"23,38,40"
704,"23,38,26"
705,"138,135,40"
706,"128,40,129"
707,"40,41,224"
708,"0,8,327"
709,"23,24,49"
710,"3,17,21"
711,"40,184,185"
712,"16,15,3"
713,"0,211,216"
714,"309,169,38"
715,"49,23,24"
716,"3,160,315"
717,"3,4,435"
718,"3,21"
719,"23,38,74"
720,"3,147,148"
721,"10,11,12"
722,"3,21,187"
723,"3,148,147"
724,"3,5,133"
725,"43,24,23"
726,"3,21,170"
727,"0,8,271"
728,"199,169,323"
729,"40,224,41"
730,"169,199,251"
731,"169,337,274"
732,"3,17,21"
733,"10,44,45"
734,"199,169,259"
735,"169,199,0"
736,"10,93,64"
737,"199,259,169"
738,"11,10,12"
739,"8,346,0"
740,"23,38,26"
741,"271,0,456"
742,"3,4,200"
743,"10,23,0"
744,"40,402,10"
745,"4,3,435"
746,"53,430,3"
747,"31,328,96"
748,"3,182,21"
749,"10,44,45"
750,"21,3,40"
751,"43,24,23"
752,"3,182,111"
753,"170,169,459"
754,"169,417,170"
755,"43,24,181"
756,"10,44,402"
757,"40,162,163"
758,"3,15,16"
759,"169,417,337"
760,"169,337,170"
761,"0,10,40"
762,"10,64,239"
763,"3,21,182"
764,"3,21,182"
765,"0,8,235"
766,"0,265,273"
767,"199,169,251"
768,"0,271,265"
769,"199,323,61"
770,"3,182,111"
771,"448,10,80"
772,"3,15,16"
773,"3,21,200"
774,"199,169,259"
775,"3,21,200"
776,"3,21,187"
777,"40,128,182"
778,"4,3,435"
779,"10,24,60"
780,"10,93,64"
781,"323,10,43"
782,"0,271,456"
783,"3,13,40"
784,"3,21,200"
785,"38,23,169"
786,"169,0,199"
787,"23,38,71"
788,"8,0,206"
789,"0,26,8"
790,"3,21,40"
791,"220,10,221"
792,"44,10,45"
793,"23,38,26"
794,"199,169,259"
795,"40,131,406"
796,"3,21,5"
797,"3,21,187"
798,"40,184,131"
799,"112,111,3"
800,"40,169,170"
801,"0,128,195"
802,"0,271,26"
803,"3,40,21"
804,"3,53,200"
805,"199,169,259"
806,"26,0,23"
807,"10,38,23"
808,"3,199,21"
809,"170,169,3"
810,"10,38,23"
811,"43,24,23"
812,"10,44,45"
813,"0,291,271"
814,"3,21,40"
815,"40,128,417"
816,"3,21"
817,"0,265,349"
818,"3,17,21"
819,"169,170,3"
820,"0,271,255"
821,"3,17,40"
822,"199,169,323"
823,"43,24,23"
824,"3,21,111"
825,"40,145,402"
826,"0,8,391"
827,"10,11,12"
828,"169,170,337"
829,"40,241,131"
830,"10,64,11"
831,"0,271,216"
832,"10,11,44"
833,"241,199,169"
834,"3,21,182"
835,"23,40,38"
836,"169,199,426"
837,"40,184,185"
838,"3,4,200"
839,"3,5,228"
840,"402,145,40"
841,"224,3,41"
842,"3,5,21"
843,"26,89,23"
844,"23,49,10"
845,"23,38,241"
846,"199,169,170"
847,"128,130,40"
848,"0,346,313"
849,"96,31,23"
850,"343,436,169"
851,"10,44,38"
852,"32,31,23"
853,"71,23,38"
854,"170,169,3"
855,"40,146,145"
856,"49,24,23"
857,"10,64,93"
858,"3,4,21"
859,"374,169,170"
860,"23,38,26"
861,"43,24,181"
862,"31,13,40"
863,"0,271,216"
864,"3,13,204"
865,"40,160,315"
866,"3,21,200"
867,"170,171,169"
868,"3,13,21"
869,"43,23,24"
870,"40,21,49"
871,"38,48,23"
872,"3,21,148"
873,"199,169,170"
874,"0,271,216"
875,"44,402,10"
876,"3,13,204"
877,"131,40,406"
878,"171,170,169"
879,"38,23"
880,"3,4,200"
881,"0,206,8"
882,"402,145,10"
883,"40,131,160"
884,"10,44,45"
885,"21,3,40"
886,"169,199,251"
887,"10,61,72"
888,"3,21,200"
889,"199,259,169"
890,"10,44,402"
891,"3,275,147"
892,"23,38,74"
893,"10,11,44"
894,"10,221,44"
895,"3,148,21"
896,"40,131,406"
897,"3,21"
898,"40,21,41"
899,"169,0,271"
900,"0,271,216"
901,"3,21"
902,"10,25,23"
903,"40,131"
904,"10,64,80"
905,"38,23,10"
906,"0,8,216"
907,"0,8,235"
908,"3,13,10"
909,"40,162,163"
910,"10,220,221"
911,"10,11"
912,"68,182,10"
913,"10,44,45"
914,"448,10,80"
915,"220,10"
916,"3,4,435"
917,"0,271,216"
918,"3,4,435"
919,"0,290,23"
920,"3,147,225"
921,"234,60,10"
922,"3,53,23"
923,"10,64,93"
924,"40,146,145"
925,"23,38,10"
926,"234,10,60"
927,"128,40,130"
928,"3,21,187"
929,"3,21,200"
930,"0,346,26"
931,"230,10,229"
932,"0,38,82"
933,"38,23,74"
934,"43,24,323"
935,"169,426,258"
936,"3,21,200"
937,"3,15,148"
938,"3,200,147"
939,"296,169,306"
940,"4,3,435"
941,"346,26,313"
942,"3,147,148"
943,"199,169,431"
944,"4,3,19"
945,"199,169,170"
946,"0,8,206"
947,"3,21"
948,"118,74,23"
949,"241,40,131"
950,"271,0,456"
951,"10,239,60"
952,"170,169,171"
953,"23,10,40"
954,"49,23,24"
955,"10,11,12"
956,"402,145,40"
957,"24,23,49"
958,"234,60,10"
959,"43,199,181"
960,"169,199,170"
961,"3,199,187"
962,"10,40,402"
963,"40,250,128"
964,"10,24,23"
965,"128,130,40"
966,"448,10,64"
967,"169,337,170"
968,"3,188,4"
969,"71,23,74"
970,"138,40,135"
971,"40,160,315"
972,"74,23,62"
973,"216,0,370"
974,"220,10,221"
975,"0,271,169"
976,"206,8,0"
977,"141,40,135"
978,"3,21,187"
979,"160,315,201"
980,"49,24,23"
981,"0,235,8"
982,"17,3,18"
983,"3,21,200"
984,"40,131,134"
985,"160,315,40"
986,"23,38,105"
987,"131,40,134"
988,"10,64,80"
989,"3,21"
990,"3,187,263"
991,"10,24,43"
992,"199,251,169"
993,"3,182,21"
994,"10,24,23"
995,"3,187,21"
996,"199,169,259"
997,"40,131,406"
998,"40,160,201"
999,"23,74,10"
1000,"0,340,271"
1001,"3,4,21"
1002,"0,216"
1003,"241,131,40"
1004,"3,21,182"
1005,"169,199,170"
1006,"3,21,200"
1007,"10,44,24"
1008,"169,337,296"
1009,"10,11"
1010,"231,26,23"
1011,"3,21,184"
1012,"3,21,0"
1013,"448,10,80"
1014,"3,21"
1015,"0,265,349"
1016,"38,23,10"
1017,"38,308,23"
1018,"3,21"
1019,"3,4,435"
1020,"0,271,216"
1021,"220,10,221"
1022,"0,8,235"
1023,"26,89,23"
1024,"3,4,19"
1025,"162,40,163"
1026,"0,271,8"
1027,"26,23,0"
1028,"3,21,315"
1029,"43,23,24"
1030,"10,40,96"
1031,"43,181,323"
1032,"40,128,186"
1033,"3,21,200"
1034,"3,21,187"
1035,"3,23,40"
1036,"3,15,16"
1037,"3,21,200"
1038,"3,21,40"
1039,"43,24,23"
1040,"96,31,216"
1041,"44,10,402"
1042,"0,265,340"
1043,"0,169,199"
1044,"10,64,11"
1045,"71,23,24"
1046,"3,21"
1047,"169,199,426"
1048,"220,10,221"
1049,"0,216,271"
1050,"10,64,80"
1051,"3,21,148"
1052,"220,10,221"
1053,"10,323,64"
1054,"40,131,184"
1055,"146,38,137"
1056,"220,10,221"
1057,"3,15,147"
1058,"3,200,15"
1059,"40,139,131"
1060,"43,24,23"
1061,"3,21,200"
1062,"3,21,40"
1063,"0,211,216"
1064,"3,21"
1065,"40,152,315"
1066,"44,45,10"
1067,"169,0,199"
1068,"3,224,21"
1069,"3,111,334"
1070,"3,21,5"
1071,"0,265,349"
1072,"10,24,64"
1073,"206,8,369"
1074,"3,182,68"
1075,"3,21,200"
1076,"26,23,231"
1077,"4,3,225"
1078,"40,315,160"
1079,"40,41,224"
1080,"3,506,13"
1081,"3,21,13"
1082,"26,23,89"
1083,"250,175,128"
1084,"40,3,17"
1085,"10,448,402"
1086,"0,216,218"
1087,"10,64,448"
1088,"3,187,21"
1089,"40,39,82"
1090,"3,4,435"
1091,"40,3,21"
1092,"23,38,74"
1093,"3,21,40"
1094,"199,169,251"
1095,"0,169,216"
1096,"3,21,17"
1097,"3,40,300"
1098,"40,160,41"
1099,"40,146,115"
1100,"0,271,216"
1101,"0,271,280"
1102,"3,53,147"
1103,"43,24,10"
1104,"3,21,187"
1105,"23,74,38"
1106,"308,8,23"
1107,"170,171,169"
1108,"199,169,251"
1109,"199,169,281"
1110,"10,24,64"
1111,"0,8,206"
1112,"49,23,24"
1113,"3,4,21"
1114,"170,171,169"
1115,"40,160,334"
1116,"282,323,60"
1117,"0,216"
1118,"40,128,129"
1119,"40,146,184"
1120,"10,64,93"
1121,"3,21,17"
1122,"169,170,274"
1123,"40,241,131"
1124,"3,21"
1125,"199,169,170"
1126,"3,21,200"
1127,"10,448,64"
1128,"23,26,38"
1129,"0,271,366"
1130,"8,0,206"
1131,"10,258,11"
1132,"0,271,265"
1133,"10,80,448"
1134,"11,10,205"
1135,"0,211,212"
1136,"3,21"
1137,"169,337,170"
1138,"220,10,221"
1139,"0,169,199"
1140,"169,337,170"
1141,"3,21,301"
1142,"220,10,221"
1143,"199,169,251"
1144,"10,11,221"
1145,"23,10,38"
1146,"3,21,28"
1147,"0,26,10"
1148,"26,23,38"
1149,"3,21,301"
1150,"3,21,4"
1151,"3,21,40"
1152,"10,44,402"
1153,"10,220,40"
1154,"402,145,40"
1155,"10,11,24"
1156,"402,44,10"
1157,"0,271,216"
1158,"0,26,8"
1159,"523,147,3"
1160,"170,171,169"
1161,"3,187,34"
1162,"231,26,23"
1163,"23,74,84"
1164,"0,340,265"
1165,"23,74,38"
1166,"3,21,200"
1167,"3,147,148"
1168,"0,271,291"
1169,"23,38,44"
1170,"0,354,216"
1171,"23,74,38"
1172,"4,3,19"
1173,"0,26,23"
1174,"0,23,265"
1175,"430,53,60"
1176,"43,24,23"
1177,"0,271,456"
1178,"10,64,80"
1179,"160,40,315"
1180,"170,169,171"
1181,"0,199,169"
1182,"0,265,340"
1183,"38,82,39"
1184,"26,23,350"
1185,"32,31,23"
1186,"220,10,221"
1187,"3,15,21"
1188,"290,23,0"
1189,"171,170,169"
1190,"32,23,31"
1191,"374,135,459"
1192,"10,323,181"
1193,"40,41,128"
1194,"0,265,349"
1195,"199,169,281"
1196,"4,3,435"
1197,"40,315,160"
1198,"0,8,265"
1199,"10,24,23"
1200,"11,10,69"
1201,"32,23,31"
1202,"3,21"
1203,"23,38,74"
1204,"10,0,24"
1205,"10,71,24"
1206,"0,8,235"
1207,"0,265,340"
1208,"10,220,221"
1209,"43,24,23"
1210,"169,0,216"
1211,"169,199,426"
1212,"10,80,448"
1213,"199,169"
1214,"26,350,23"
1215,"10,220,221"
1216,"40,135,74"
1217,"3,523,147"
1218,"123,3,40"
1219,"10,64,80"
1220,"199,259,169"
1221,"220,10,221"
1222,"3,21,200"
1223,"3,21,282"
1224,"40,131,406"
1225,"11,10,69"
1226,"38,309,23"
1227,"40,160,315"
1228,"40,131,193"
1229,"199,323,169"
1230,"40,160,175"
1231,"3,13,74"
1232,"0,216,8"
1233,"308,8,38"
1234,"199,169,402"
1235,"40,317,23"
1236,"220,10,221"
1237,"82,0,38"
1238,"402,328,40"
1239,"10,13,204"
1240,"0,8,265"
1241,"3,21,200"
1242,"44,10,402"
1243,"40,128,41"
1244,"10,11,69"
1245,"0,271,265"
1246,"431,199,40"
1247,"40,23,74"
1248,"10,64,80"
1249,"199,169,251"
1250,"0,265,349"
1251,"448,10,64"
1252,"3,21,301"
1253,"131,40,406"
1254,"224,41,40"
1255,"231,23,26"
1256,"3,4,435"
1257,"0,271,265"
1258,"199,169,170"
1259,"0,265,208"
1260,"3,21"
1261,"300,296,169"
1262,"93,10,64"
1263,"3,0,40"
1264,"24,23,10"
1265,"3,204,40"
1266,"3,17,18"
1267,"82,38,40"
1268,"231,26,23"
1269,"3,21,48"
1270,"3,21,40"
1271,"71,10,23"
1272,"3,48,21"
1273,"23,406,241"
1274,"170,459,374"
1275,"23,38,10"
1276,"17,3,21"
1277,"3,200,148"
1278,"40,135,386"
1279,"16,15"
1280,"10,221,220"
1281,"3,21,34"
1282,"10,448,64"
1283,"523,53,3"
1284,"3,170,21"
1285,"3,21,200"
1286,"0,271,216"
1287,"26,350,89"
1288,"128,40,130"
1289,"10,230,229"
1290,"220,10,221"
1291,"199,169,323"
1292,"32,31,23"
1293,"231,26,0"
1294,"3,275,176"
1295,"3,21,182"
1296,"5,3,6"
1297,"3,21,200"
1298,"3,148,147"
1299,"10,64,80"
1300,"23,38,26"
1301,"23,63,38"
1302,"3,21"
1303,"3,290,301"
1304,"3,4,435"
1305,"3,200,21"
1306,"182,68,3"
1307,"199,259,169"
1308,"169,337,199"
1309,"4,3,176"
1310,"3,21,148"
1311,"71,23,38"
1312,"0,3,11"
1313,"44,10,23"
1314,"308,38,23"
1315,"3,199,21"
1316,"430,53,3"
1317,"0,265,3"
1318,"0,169,199"
1319,"3,21,40"
1320,"10,64,93"
1321,"220,10,221"
1322,"3,147,148"
1323,"74,23,165"
1324,"23,38,26"
1325,"3,21,170"
1326,"26,23,38"
1327,"220,10,221"
1328,"3,287,40"
1329,"3,21,200"
1330,"448,10,80"
1331,"3,4,21"
1332,"3,21,187"
1333,"169,241,170"
1334,"0,346,313"
1335,"3,21,200"
1336,"3,13,204"
1337,"220,10,221"
1338,"40,3,21"
1339,"3,147,225"
1340,"3,21,187"
1341,"40,146,145"
1342,"169,170,337"
1343,"199,169,138"
1344,"10,220,221"
1345,"40,129,128"
1346,"169,0,199"
1347,"3,147,148"
1348,"138,135,40"
1349,"199,323,169"
1350,"23,38,24"
1351,"0,346,313"
1352,"188,3,4"
1353,"0,346,313"
1354,"3,287,53"
1355,"0,271,8"
1356,"147,3,113"
1357,"3,21,200"
1358,"74,23,38"
1359,"10,11"
1360,"3,40,35"
1361,"128,40,130"
1362,"3,48,81"
1363,"169,251,199"
1364,"3,21,182"
1365,"199,169,49"
1366,"26,38,0"
1367,"3,21,28"
1368,"3,21,53"
1369,"40,74,23"
1370,"0,271"
