id,label
175,"26,231,0"
176,"10,80,64"
177,"38,23,39"
178,"3,21,200"
179,"26,308,0"
180,"3,21,127"
181,"3,287,53"
182,"0,265,418"
183,"3,301,21"
184,"40,0,21"
185,"49,23,24"
186,"0,372,271"
187,"40,135,236"
188,"10,80,64"
189,"169,199,291"
190,"199,169,323"
191,"199,259,169"
192,"26,231,169"
193,"23,88,38"
194,"0,271,291"
195,"199,259,169"
196,"402,10,44"
197,"3,148,147"
198,"40,406,131"
199,"0,271,291"
200,"24,23,43"
201,"43,24,23"
202,"3,53,200"
203,"3,4,435"
204,"199,169,323"
205,"199,169,251"
206,"43,24,23"
207,"23,38,74"
208,"10,44,24"
209,"10,64,80"
210,"188,498,287"
211,"235,0,8"
212,"0,271,291"
213,"3,182,200"
214,"0,49,23"
215,"43,24,23"
216,"32,23,31"
217,"23,71,38"
218,"3,21,127"
219,"160,40,315"
220,"38,23,39"
221,"0,271,291"
222,"3,4,435"
223,"199,169,281"
224,"160,40,302"
225,"204,3,13"
226,"10,64,80"
227,"10,93,64"
228,"5,6,331"
229,"3,21,17"
230,"402,10,44"
231,"3,147,0"
232,"26,231,23"
233,"3,0,301"
234,"40,145,146"
235,"40,131,134"
236,"53,287,118"
237,"199,169,251"
238,"402,40,145"
239,"43,24,23"
240,"0,346,313"
241,"0,271,291"
242,"40,494,169"
243,"40,131,406"
244,"0,271,216"
245,"0,455,216"
246,"234,10,60"
247,"199,169,93"
248,"3,17,200"
249,"129,128,40"
250,"10,38,23"
251,"220,10,25"
252,"3,147,148"
253,"3,21,17"
254,"23,38,24"
255,"26,23,308"
256,"3,21,148"
257,"204,3,13"
258,"128,40,129"
259,"44,10,45"
260,"64,10,93"
261,"3,4,7"
262,"93,10,64"
263,"147,3,148"
264,"3,21,127"
265,"3,21,127"
266,"23,38,309"
267,"23,38,74"
268,"10,93,64"
269,"40,160,334"
270,"3,21,200"
271,"40,131,406"
272,"49,23,24"
273,"23,38,24"
274,"10,45,44"
275,"80,10,64"
276,"32,23,31"
277,"3,21,301"
278,"118,74,23"
279,"40,131,241"
280,"23,38,63"
281,"10,220,221"
282,"0,265,271"
283,"3,21,127"
284,"3,41,317"
285,"3,4,435"
286,"10,80,64"
287,"0,271,291"
288,"10,93,64"
289,"26,23,0"
290,"0,271,313"
291,"43,24,23"
292,"10,44,45"
293,"49,169,0"
294,"3,21,200"
295,"40,160,128"
296,"40,41,3"
297,"40,135,189"
298,"169,199,337"
299,"3,17,21"
300,"16,3,15"
301,"169,3,170"
302,"71,23,24"
303,"3,148,21"
304,"169,0,26"
305,"0,271,291"
306,"71,23,40"
307,"26,0,89"
308,"10,80,64"
309,"40,128,139"
310,"0,271,216"
311,"3,287,187"
312,"3,21,301"
313,"23,49,38"
314,"3,17,320"
315,"0,271,216"
316,"241,23,40"
317,"3,21,133"
318,"23,3,10"
319,"169,199,426"
320,"0,211,216"
321,"40,241,131"
322,"271,40,74"
323,"3,523,53"
324,"160,40,315"
325,"40,131,23"
326,"28,3,301"
327,"431,135,199"
328,"43,24,23"
329,"0,169,216"
330,"23,24,43"
331,"129,128,40"
332,"0,216,211"
333,"3,123,111"
334,"0,271,366"
335,"3,13,204"
336,"43,24,23"
337,"3,187,17"
338,"3,21,301"
339,"3,147,148"
340,"10,220,221"
341,"147,148,3"
342,"128,129,40"
343,"3,5,331"
344,"40,241,131"
345,"402,40,145"
346,"169,296,460"
347,"10,220,221"
348,"3,21,200"
349,"296,169,300"
350,"10,11,69"
351,"23,74,231"
352,"296,169,411"
353,"0,10,26"
354,"3,204,13"
355,"402,44,10"
356,"38,23,26"
357,"40,31,96"
358,"0,291,271"
359,"10,80,64"
360,"23,40,38"
361,"402,10,44"
362,"3,21,200"
363,"241,169,170"
364,"169,426,508"
365,"0,271,291"
366,"0,8,26"
367,"0,26,291"
368,"23,38,74"
369,"199,431,169"
370,"3,4,435"
371,"43,24,23"
372,"118,23,74"
373,"40,131,241"
374,"206,0,8"
375,"402,45,44"
376,"169,199,170"
377,"81,48,3"
378,"40,41,224"
379,"96,31,23"
380,"3,40,21"
381,"169,3,199"
382,"169,426,170"
383,"169,199,170"
384,"17,3,320"
385,"220,10"
386,"10,220,25"
387,"23,74,38"
388,"0,211,216"
389,"3,200,301"
390,"220,10,25"
391,"10,23,24"
392,"0,216,271"
393,"10,80,64"
394,"418,10,220"
395,"3,182,21"
396,"309,38,23"
397,"3,21,127"
398,"337,169,339"
399,"169,170,199"
400,"45,44,402"
401,"199,169,259"
402,"3,147,148"
403,"0,271,291"
404,"3,21,200"
405,"0,235,8"
406,"3,21,127"
407,"40,131,241"
408,"3,187,21"
409,"3,182,21"
410,"21,3,127"
411,"15,16,3"
412,"49,23,24"
413,"199,169,170"
414,"0,206,8"
415,"40,131,406"
416,"26,0,23"
417,"220,10"
418,"40,131,241"
419,"23,74,118"
420,"169,170,199"
421,"220,10,221"
422,"370,0,216"
423,"23,74,303"
424,"346,0,313"
425,"0,271,211"
426,"296,169,0"
427,"43,24,23"
428,"260,25,10"
429,"199,169,40"
430,"128,129,40"
431,"26,0,350"
432,"10,11,12"
433,"402,80,10"
434,"234,10,60"
435,"3,41,21"
436,"0,216,279"
437,"10,220"
438,"40,128,250"
439,"337,169,339"
440,"300,296,32"
441,"418,10,220"
442,"3,16,17"
443,"169,170,337"
444,"0,216,370"
445,"3,435,4"
446,"0,271,265"
447,"0,216,291"
448,"10,93,64"
449,"128,129,40"
450,"271,0,456"
451,"0,216,354"
452,"296,306,169"
453,"160,40,315"
454,"74,23,3"
455,"199,281,169"
456,"40,241,193"
457,"10,80,64"
458,"3,147,148"
459,"241,40,131"
460,"0,271,8"
461,"169,3,170"
462,"23,10,71"
463,"40,184,3"
464,"0,211,271"
465,"0,271,216"
466,"26,350,23"
467,"402,145,40"
468,"10,45,11"
469,"3,53,287"
470,"171,169,170"
471,"271,0,291"
472,"10,93,64"
473,"0,216,279"
474,"26,350,23"
475,"0,271,265"
476,"0,23,39"
477,"199,71,169"
478,"40,141,118"
479,"199,169,323"
480,"118,23,40"
481,"44,10,45"
482,"40,131,406"
483,"0,346,10"
484,"3,21,127"
485,"0,8,206"
486,"10,80,64"
487,"0,216,211"
488,"23,74,165"
489,"40,315,160"
490,"10,64,80"
491,"23,74,40"
492,"10,93,64"
493,"0,265,218"
494,"3,21,40"
495,"0,271,291"
496,"40,141,135"
497,"10,24,25"
498,"8,0,206"
499,"10,145,40"
500,"3,199,281"
501,"3,147,148"
502,"49,23,24"
503,"80,10,64"
504,"17,3,320"
505,"40,131,241"
506,"10,93,64"
507,"431,199,259"
508,"3,21,301"
509,"3,169,182"
510,"10,93,64"
511,"40,128,186"
512,"0,271,26"
513,"10,61,43"
514,"3,435,111"
515,"40,128,186"
516,"3,187,17"
517,"323,181,43"
518,"3,199,21"
519,"15,3,16"
520,"418,0,265"
521,"0,211,271"
522,"402,145,40"
523,"40,131,406"
524,"32,23,31"
525,"231,26,23"
526,"74,23,118"
527,"40,134,131"
528,"296,169,300"
529,"38,23"
530,"10,24,64"
531,"10,220"
532,"44,45,10"
533,"0,216,279"
534,"169,337,274"
535,"308,26,0"
536,"3,147,148"
537,"0,206,8"
538,"10,40,109"
539,"3,182,21"
540,"0,235,8"
541,"38,23,308"
542,"23,26,38"
543,"3,4,70"
544,"3,40,41"
545,"40,23,241"
546,"10,64,80"
547,"118,141,23"
548,"3,15,16"
549,"10,49,24"
550,"138,135,40"
551,"3,0,206"
552,"287,40,3"
553,"220,10,25"
554,"10,11"
555,"10,23,24"
556,"10,323,43"
557,"26,89,23"
558,"10,93,64"
559,"40,129,128"
560,"220,10,221"
561,"0,271,265"
562,"220,10,221"
563,"10,0,169"
564,"3,21,200"
565,"323,181,43"
566,"346,313,0"
567,"370,0,216"
568,"118,23,74"
569,"10,45,44"
570,"10,239,64"
571,"23,175,40"
572,"3,200,21"
573,"10,93,64"
574,"10,64,11"
575,"3,21,40"
576,"10,93,64"
577,"10,93,40"
578,"3,21,147"
579,"10,45,44"
580,"38,309,23"
581,"3,21,127"
582,"0,360,271"
583,"3,200,21"
584,"170,169,171"
585,"0,8,206"
586,"220,10,25"
587,"147,3,148"
588,"23,31,32"
589,"3,301,21"
590,"23,26,38"
591,"10,64,80"
592,"241,169,170"
593,"10,44,45"
594,"10,220,221"
595,"374,135,459"
596,"23,38,63"
597,"0,206,8"
598,"3,200,21"
599,"38,23,137"
600,"23,118,74"
601,"40,131,162"
602,"3,5,331"
603,"49,0,23"
604,"3,435,4"
605,"0,271,291"
606,"160,40,315"
607,"3,147,148"
608,"0,366,271"
609,"23,74,199"
610,"43,24,23"
611,"26,231,23"
612,"0,418,10"
613,"3,21,127"
614,"128,129,40"
615,"0,265,271"
616,"10,402,40"
617,"290,147,148"
618,"49,23,24"
619,"199,431,259"
620,"346,313,0"
621,"26,0,8"
622,"3,21,40"
623,"3,21,200"
624,"367,100,3"
625,"346,313,0"
626,"199,169,259"
627,"40,17,31"
628,"402,145,40"
629,"3,4,435"
630,"328,31,40"
631,"206,8,0"
632,"241,169,199"
633,"169,199,40"
634,"0,271,360"
635,"23,26,350"
636,"40,135,236"
637,"3,21,187"
638,"40,160,315"
639,"271,0,456"
640,"23,74,38"
641,"0,206,8"
642,"40,135,236"
643,"40,131,241"
644,"3,21,199"
645,"39,26,89"
646,"3,147,148"
647,"31,23,258"
648,"3,4,435"
649,"169,251,199"
650,"10,23,0"
651,"26,23,89"
652,"10,290,11"
653,"40,160,315"
654,"31,0,23"
655,"40,241,131"
656,"3,21,200"
657,"0,206,8"
658,"3,133,200"
659,"3,204,13"
660,"40,131,406"
661,"0,216,31"
662,"3,21,0"
663,"43,24,23"
664,"10,11,44"
665,"43,23,24"
666,"10,64,80"
667,"31,96,23"
668,"0,26,8"
669,"0,346,313"
670,"23,49,38"
671,"10,44,45"
672,"220,10,0"
673,"199,169,223"
674,"241,40,131"
675,"147,3,148"
676,"10,44,45"
677,"3,17,200"
678,"3,21,148"
679,"220,10"
680,"0,8,206"
681,"40,131,134"
682,"10,64,80"
683,"23,74,71"
684,"23,74,40"
685,"3,200,21"
686,"402,40,145"
687,"199,169"
688,"169,199,251"
689,"220,10"
690,"3,523,53"
691,"40,169,199"
692,"3,53,523"
693,"10,93,64"
694,"0,206,8"
695,"23,38,74"
696,"71,23,38"
697,"16,15,3"
698,"3,523,200"
699,"40,131,241"
700,"17,3,320"
701,"10,24,23"
702,"23,38,74"
703,"23,10,38"
704,"23,38,74"
705,"138,135,40"
706,"128,241,40"
707,"40,41,224"
708,"0,8,271"
709,"24,23,49"
710,"3,17,320"
711,"40,23,74"
712,"16,15,3"
713,"0,211,212"
714,"309,38,169"
715,"49,23,24"
716,"3,147,148"
717,"3,4,435"
718,"3,21,127"
719,"23,10,44"
720,"3,523,147"
721,"10,11,12"
722,"3,21,127"
723,"3,523,148"
724,"3,5,133"
725,"43,24,23"
726,"3,21,169"
727,"0,8,271"
728,"199,169,323"
729,"40,41,224"
730,"199,169,251"
731,"169,337,274"
732,"3,17,320"
733,"45,44,10"
734,"199,259,169"
735,"169,199,0"
736,"10,93,64"
737,"199,259,169"
738,"10,11,489"
739,"350,8,0"
740,"23,26,291"
741,"271,0,456"
742,"3,133,4"
743,"10,24,23"
744,"40,402,145"
745,"3,4,435"
746,"10,53,60"
747,"328,31,96"
748,"3,182,199"
749,"10,44,45"
750,"21,40,3"
751,"43,24,23"
752,"3,182,111"
753,"170,169,459"
754,"169,170,337"
755,"43,323,181"
756,"10,44,402"
757,"40,250,175"
758,"16,15,3"
759,"169,337,170"
760,"169,337,274"
761,"0,10,40"
762,"10,64,93"
763,"3,21,182"
764,"3,21,182"
765,"0,8,235"
766,"0,265,273"
767,"199,169,251"
768,"0,349,265"
769,"199,323,10"
770,"3,182,111"
771,"10,80,64"
772,"16,3,15"
773,"3,21,301"
774,"199,169,259"
775,"3,21,200"
776,"3,21,182"
777,"40,241,128"
778,"4,435,3"
779,"10,24,23"
780,"93,10,64"
781,"323,199,10"
782,"0,271,291"
783,"3,13,23"
784,"3,21,301"
785,"23,38,169"
786,"0,169,199"
787,"71,23,74"
788,"8,0,308"
789,"0,26,8"
790,"3,21,40"
791,"220,10"
792,"45,44,10"
793,"23,26,38"
794,"199,169,259"
795,"40,131,406"
796,"3,133,21"
797,"3,200,21"
798,"40,241,131"
799,"111,112,40"
800,"40,169,135"
801,"0,128,40"
802,"0,271,26"
803,"3,40,17"
804,"3,53,287"
805,"169,199,170"
806,"26,40,0"
807,"10,71,23"
808,"199,3,21"
809,"169,170,3"
810,"23,10,38"
811,"43,24,23"
812,"10,44,45"
813,"0,291,271"
814,"3,21,40"
815,"40,128,500"
816,"3,21,127"
817,"349,0,3"
818,"3,17,21"
819,"169,170,3"
820,"0,271,280"
821,"3,17,320"
822,"199,169,323"
823,"43,24,23"
824,"3,21,111"
825,"40,402,145"
826,"0,8,391"
827,"10,11"
828,"169,170,337"
829,"40,241,131"
830,"10,64,11"
831,"0,271,360"
832,"10,44,45"
833,"199,241,169"
834,"3,21,200"
835,"23,317,74"
836,"169,199,170"
837,"40,184,131"
838,"3,4,435"
839,"3,5,133"
840,"402,40,145"
841,"3,224,41"
842,"3,331,5"
843,"26,89,23"
844,"23,49,24"
845,"23,38,93"
846,"199,169,170"
847,"128,40,130"
848,"0,346,313"
849,"96,31,23"
850,"169,343,199"
851,"10,44,402"
852,"32,31,23"
853,"71,23,24"
854,"169,170,3"
855,"40,146,145"
856,"49,24,23"
857,"10,93,64"
858,"3,21,200"
859,"169,459,170"
860,"26,23,308"
861,"43,24,181"
862,"13,40,31"
863,"0,271,216"
864,"13,204,3"
865,"40,128,186"
866,"3,21,301"
867,"170,171,169"
868,"3,301,13"
869,"24,43,23"
870,"40,21,128"
871,"38,23,48"
872,"3,200,21"
873,"169,199,170"
874,"0,271,213"
875,"10,402,44"
876,"3,204,13"
877,"131,40,406"
878,"171,170,169"
879,"23,26,38"
880,"3,301,200"
881,"0,206,8"
882,"402,145,40"
883,"40,131,241"
884,"10,44,45"
885,"40,41,42"
886,"169,199,251"
887,"10,61,60"
888,"3,200,53"
889,"199,259,169"
890,"10,402,44"
891,"275,3"
892,"23,38,74"
893,"10,44,45"
894,"10,44,45"
895,"3,523,148"
896,"40,131,406"
897,"3,21,127"
898,"40,41,21"
899,"0,169,271"
900,"0,271,211"
901,"3,21,41"
902,"25,23,10"
903,"406,40,131"
904,"10,93,64"
905,"23,38,10"
906,"0,8,216"
907,"0,235,8"
908,"3,13,204"
909,"40,162,250"
910,"10,220,221"
911,"10,11"
912,"10,68,40"
913,"10,44,45"
914,"10,80,64"
915,"220,10"
916,"3,435,4"
917,"0,271,291"
918,"3,435,4"
919,"0,290,23"
920,"3,147,156"
921,"234,60,10"
922,"113,28,3"
923,"10,93,64"
924,"40,146,145"
925,"23,38,10"
926,"234,10,60"
927,"128,40,130"
928,"3,21,40"
929,"3,21,200"
930,"26,89,0"
931,"230,10,229"
932,"0,38,23"
933,"23,38,74"
934,"43,323,93"
935,"169,426,508"
936,"3,21,200"
937,"3,15,523"
938,"3,147,148"
939,"296,169,306"
940,"3,4,435"
941,"26,346,89"
942,"3,523,147"
943,"199,169,431"
944,"3,4,19"
945,"169,199,170"
946,"0,8,206"
947,"3,21,301"
948,"118,74,23"
949,"241,40,131"
950,"271,0,291"
951,"10,49,60"
952,"170,169,241"
953,"10,23,40"
954,"49,24,23"
955,"10,11"
956,"402,145,40"
957,"49,24,23"
958,"234,60,10"
959,"199,323,169"
960,"169,199,170"
961,"199,3,169"
962,"10,40,402"
963,"40,250,128"
964,"10,24,23"
965,"128,130,40"
966,"10,80,64"
967,"169,337,170"
968,"3,188,15"
969,"71,23,241"
970,"138,40,135"
971,"40,160,315"
972,"118,74,23"
973,"216,0,370"
974,"220,10,25"
975,"0,271,169"
976,"206,8,0"
977,"40,141,135"
978,"3,21,187"
979,"317,23,201"
980,"49,24,23"
981,"0,235,8"
982,"17,3,320"
983,"3,21,200"
984,"40,131,134"
985,"40,160,315"
986,"23,105,38"
987,"40,131,134"
988,"10,64,93"
989,"3,301,21"
990,"3,187,21"
991,"10,24,43"
992,"199,251,169"
993,"3,182,21"
994,"10,24,43"
995,"3,187,21"
996,"199,169,259"
997,"40,131,406"
998,"40,317,201"
999,"23,118,74"
1000,"0,271,291"
1001,"3,435,4"
1002,"0,216,211"
1003,"241,131,40"
1004,"3,523,182"
1005,"169,199,170"
1006,"3,21,200"
1007,"10,44,25"
1008,"169,337,296"
1009,"10,11,69"
1010,"231,26,23"
1011,"3,21,127"
1012,"3,21,0"
1013,"10,80,64"
1014,"3,21,301"
1015,"0,265,418"
1016,"23,38,10"
1017,"308,87,38"
1018,"3,21,127"
1019,"435,3,4"
1020,"0,271,291"
1021,"220,10,25"
1022,"0,235,8"
1023,"26,89,23"
1024,"3,4,70"
1025,"40,162,250"
1026,"0,271,8"
1027,"26,23,89"
1028,"3,21,200"
1029,"43,23,24"
1030,"10,24,40"
1031,"43,323,24"
1032,"40,128,186"
1033,"3,21,127"
1034,"3,21,199"
1035,"287,3,53"
1036,"15,3,16"
1037,"3,21,148"
1038,"40,3,21"
1039,"43,24,23"
1040,"96,31,10"
1041,"44,45,402"
1042,"0,265,291"
1043,"0,169,271"
1044,"10,64,11"
1045,"71,23,24"
1046,"3,21,301"
1047,"169,426,199"
1048,"220,10"
1049,"0,216,271"
1050,"10,64,93"
1051,"3,148,21"
1052,"220,10,24"
1053,"10,323,93"
1054,"40,131,406"
1055,"146,38,145"
1056,"220,10"
1057,"3,15,523"
1058,"3,523,147"
1059,"40,139,131"
1060,"43,23,24"
1061,"3,301,21"
1062,"3,40,21"
1063,"0,211"
1064,"3,21,301"
1065,"40,152,151"
1066,"45,44,10"
1067,"169,89,26"
1068,"3,224,41"
1069,"3,111,334"
1070,"3,21,301"
1071,"0,265,418"
1072,"10,24,64"
1073,"206,8,0"
1074,"3,182,68"
1075,"3,21,200"
1076,"26,23,308"
1077,"156,147,3"
1078,"40,152,160"
1079,"40,41,224"
1080,"3,133,13"
1081,"3,13,21"
1082,"26,291,23"
1083,"250,175,40"
1084,"40,3,17"
1085,"402,10,40"
1086,"0,216,218"
1087,"10,64,49"
1088,"3,187,21"
1089,"40,128,39"
1090,"435,3,4"
1091,"40,3,17"
1092,"23,74,38"
1093,"3,21,40"
1094,"199,169,251"
1095,"0,169,216"
1096,"3,17,21"
1097,"523,3,40"
1098,"40,160,131"
1099,"40,146,145"
1100,"0,271,291"
1101,"0,271,280"
1102,"3,523,147"
1103,"43,24,23"
1104,"3,21,187"
1105,"23,74,38"
1106,"308,8,38"
1107,"170,171,169"
1108,"199,169,251"
1109,"199,169,281"
1110,"10,24,49"
1111,"0,8,206"
1112,"49,24,23"
1113,"3,435,4"
1114,"170,171,169"
1115,"40,160,334"
1116,"10,60,61"
1117,"0,216,211"
1118,"40,128,195"
1119,"40,146,283"
1120,"93,10,64"
1121,"3,17,21"
1122,"169,274,337"
1123,"241,40,131"
1124,"3,21,127"
1125,"199,169,170"
1126,"3,21,200"
1127,"10,64,80"
1128,"26,23,231"
1129,"0,366,271"
1130,"8,0,206"
1131,"10,71,24"
1132,"0,271,291"
1133,"10,80,64"
1134,"10,11,205"
1135,"0,211,212"
1136,"3,21,200"
1137,"169,337,274"
1138,"220,10"
1139,"291,0,271"
1140,"169,337,0"
1141,"3,301,21"
1142,"220,10"
1143,"199,169,251"
1144,"10,11,69"
1145,"23,10,24"
1146,"301,3,21"
1147,"26,10,0"
1148,"26,23,231"
1149,"3,301,21"
1150,"3,147,148"
1151,"3,21,40"
1152,"10,44,45"
1153,"10,40,220"
1154,"402,145,40"
1155,"10,24,60"
1156,"402,44,10"
1157,"0,271,218"
1158,"26,0,23"
1159,"523,3,53"
1160,"170,171,169"
1161,"3,187,21"
1162,"231,26,23"
1163,"74,23,84"
1164,"0,340,265"
1165,"23,74,38"
1166,"3,21,200"
1167,"147,3,148"
1168,"0,291,271"
1169,"71,23,24"
1170,"0,354,216"
1171,"23,74,38"
1172,"4,3,19"
1173,"0,26,231"
1174,"0,23,418"
1175,"60,10,430"
1176,"43,24,23"
1177,"0,271,291"
1178,"10,64,80"
1179,"40,160,315"
1180,"169,170,171"
1181,"0,199,169"
1182,"0,340,265"
1183,"38,39,23"
1184,"26,23,350"
1185,"32,31,23"
1186,"220,10,221"
1187,"3,15,16"
1188,"290,0,23"
1189,"171,170,169"
1190,"32,23,31"
1191,"135,374,40"
1192,"323,10,181"
1193,"40,41,128"
1194,"0,265,349"
1195,"199,281,169"
1196,"3,435,4"
1197,"40,152,151"
1198,"0,291,216"
1199,"10,60,24"
1200,"10,11,205"
1201,"32,23,31"
1202,"3,21,164"
1203,"23,38,74"
1204,"10,24,23"
1205,"71,10,24"
1206,"0,8,235"
1207,"0,265,349"
1208,"10,220,221"
1209,"43,24,23"
1210,"0,169,216"
1211,"169,199,251"
1212,"10,80,64"
1213,"169,199,251"
1214,"26,350,23"
1215,"220,10,221"
1216,"40,74,135"
1217,"523,3,53"
1218,"40,3,123"
1219,"10,80,64"
1220,"199,259,169"
1221,"220,10"
1222,"3,21,200"
1223,"3,282,21"
1224,"40,131,241"
1225,"11,10,69"
1226,"38,309,250"
1227,"40,128,160"
1228,"40,131,241"
1229,"199,323,169"
1230,"40,175,23"
1231,"3,13,15"
1232,"0,216,8"
1233,"308,0,8"
1234,"402,199,169"
1235,"317,40,74"
1236,"220,10,25"
1237,"0,38,23"
1238,"402,328,40"
1239,"10,13,61"
1240,"0,8,265"
1241,"3,21,200"
1242,"44,45,10"
1243,"40,128,186"
1244,"10,11,69"
1245,"0,271,265"
1246,"431,199,40"
1247,"40,23,74"
1248,"10,64,80"
1249,"199,169,251"
1250,"0,418,265"
1251,"10,80,64"
1252,"3,21,301"
1253,"241,131,40"
1254,"41,40,224"
1255,"231,23,26"
1256,"3,4,435"
1257,"0,271,291"
1258,"169,199,251"
1259,"0,265,349"
1260,"3,21,301"
1261,"300,523,53"
1262,"93,10,64"
1263,"3,287,40"
1264,"23,24,402"
1265,"3,204,40"
1266,"3,17,320"
1267,"40,39,38"
1268,"231,26,23"
1269,"3,21,200"
1270,"3,21,40"
1271,"71,24,23"
1272,"3,21,48"
1273,"23,24,241"
1274,"459,170,169"
1275,"23,10,26"
1276,"17,3,169"
1277,"3,147,148"
1278,"40,135,386"
1279,"16,15,3"
1280,"10,221,220"
1281,"3,200,21"
1282,"10,40,145"
1283,"523,53,3"
1284,"170,3,169"
1285,"3,21,200"
1286,"0,271,216"
1287,"350,26,89"
1288,"128,40,130"
1289,"10,230,421"
1290,"220,10"
1291,"199,169,323"
1292,"32,31,23"
1293,"231,26,0"
1294,"3,176,275"
1295,"3,182,21"
1296,"3,5,6"
1297,"3,21,200"
1298,"3,147,148"
1299,"10,64,93"
1300,"23,26,89"
1301,"23,63,38"
1302,"3,21,301"
1303,"3,93,290"
1304,"3,4,435"
1305,"3,523,53"
1306,"182,68,3"
1307,"199,169,259"
1308,"169,337,339"
1309,"3,4,176"
1310,"3,147,148"
1311,"71,23,24"
1312,"0,3,17"
1313,"44,45,10"
1314,"308,38,23"
1315,"199,169,281"
1316,"3,53,430"
1317,"0,349,3"
1318,"0,199,169"
1319,"3,21,40"
1320,"10,93,64"
1321,"220,10,25"
1322,"3,147,148"
1323,"23,74,38"
1324,"23,26,38"
1325,"3,21,170"
1326,"26,23,231"
1327,"220,10,221"
1328,"287,523,3"
1329,"3,21,13"
1330,"80,10,64"
1331,"3,4,435"
1332,"3,21,187"
1333,"241,169,40"
1334,"0,346,313"
1335,"3,21,301"
1336,"3,13,204"
1337,"220,10"
1338,"40,3,21"
1339,"3,147,156"
1340,"3,21,187"
1341,"40,146,145"
1342,"169,170,337"
1343,"199,169,138"
1344,"220,10,25"
1345,"40,129,128"
1346,"0,169,346"
1347,"147,3,148"
1348,"138,135,40"
1349,"199,323,169"
1350,"23,49,24"
1351,"0,313,346"
1352,"188,3,4"
1353,"0,346,313"
1354,"287,53,3"
1355,"0,271,291"
1356,"3,113,523"
1357,"3,301,21"
1358,"74,118,23"
1359,"10,11"
1360,"3,35,40"
1361,"40,128,130"
1362,"3,81,48"
1363,"169,251,199"
1364,"3,199,182"
1365,"199,169,49"
1366,"26,0,308"
1367,"3,301,28"
